1.00000e+11 5.14215e+20 5.14215e+31 4.29622e+19 4.29622e+30 8.68997e+19 8.68997e+30 1.35966e+20 1.35966e+31 1.55183e+20 1.55183e+31 
1.10975e+11 6.33276e+20 7.02779e+31 5.29099e+19 5.87169e+30 1.07020e+20 1.18766e+31 1.67447e+20 1.85825e+31 1.91113e+20 2.12089e+31 
1.23155e+11 7.79902e+20 9.60489e+31 6.51610e+19 8.02490e+30 1.31800e+20 1.62318e+31 2.06217e+20 2.53967e+31 2.35363e+20 2.89862e+31 
1.36672e+11 9.60476e+20 1.31270e+32 8.02486e+19 1.09677e+31 1.62316e+20 2.21840e+31 2.53964e+20 3.47096e+31 2.89858e+20 3.96153e+31 
1.51672e+11 1.18286e+21 1.79406e+32 9.88297e+19 1.49897e+31 1.99898e+20 3.03189e+31 3.12765e+20 4.74376e+31 3.56969e+20 5.41421e+31 
1.68318e+11 1.45673e+21 2.45193e+32 1.21713e+20 2.04865e+31 2.46181e+20 4.14367e+31 3.85180e+20 6.48327e+31 4.39618e+20 7.39957e+31 
1.86791e+11 1.79400e+21 3.35104e+32 1.49895e+20 2.79991e+31 3.03180e+20 5.66314e+31 4.74360e+20 8.86063e+31 5.41402e+20 1.01129e+32 
2.07292e+11 2.20936e+21 4.57983e+32 1.84602e+20 3.82665e+31 3.73375e+20 7.73977e+31 5.84187e+20 1.21097e+32 6.66751e+20 1.38212e+32 
2.30043e+11 2.72088e+21 6.25919e+32 2.27345e+20 5.22991e+31 4.59822e+20 1.05779e+32 7.19440e+20 1.65502e+32 8.21119e+20 1.88893e+32 
2.55291e+11 3.35082e+21 8.55433e+32 2.79984e+20 7.14773e+31 5.66282e+20 1.44566e+32 8.86006e+20 2.26189e+32 1.01122e+21 2.58156e+32 
2.83310e+11 4.12659e+21 1.16910e+33 3.44811e+20 9.76883e+31 6.97388e+20 1.97577e+32 1.09113e+21 3.09128e+32 1.24534e+21 3.52817e+32 
3.14404e+11 5.08195e+21 1.59778e+33 4.24648e+20 1.33511e+32 8.58847e+20 2.70024e+32 1.34374e+21 4.22478e+32 1.53365e+21 4.82186e+32 
