1.00000e+11 1.27948e+21 1.27948e+32 2.26879e+20 2.26879e+31 2.45001e+20 2.45001e+31 2.95022e+20 2.95022e+31 3.41517e+20 3.41517e+31 
1.10975e+11 1.57574e+21 1.74868e+32 2.79411e+20 3.10077e+31 3.01730e+20 3.34846e+31 3.63333e+20 4.03209e+31 4.20593e+20 4.66754e+31 
1.23155e+11 1.94059e+21 2.38993e+32 3.44107e+20 4.23785e+31 3.71594e+20 4.57637e+31 4.47460e+20 5.51069e+31 5.17978e+20 6.37916e+31 
1.36672e+11 2.38991e+21 3.26634e+32 4.23783e+20 5.79191e+31 4.57634e+20 6.25455e+31 5.51065e+20 7.53150e+31 6.37911e+20 8.71844e+31 
1.51672e+11 2.94328e+21 4.46412e+32 5.21907e+20 7.91585e+31 5.63595e+20 8.54814e+31 6.78660e+20 1.02933e+32 7.85614e+20 1.19155e+32 
1.68318e+11 3.62476e+21 6.10113e+32 6.42750e+20 1.08186e+32 6.94091e+20 1.16828e+32 8.35797e+20 1.40680e+32 9.67514e+20 1.62850e+32 
1.86791e+11 4.46404e+21 8.33844e+32 7.91574e+20 1.47859e+32 8.54800e+20 1.59669e+32 1.02932e+21 1.92267e+32 1.19153e+21 2.22568e+32 
2.07292e+11 5.49763e+21 1.13962e+33 9.74855e+20 2.02080e+32 1.05272e+21 2.18221e+32 1.26764e+21 2.62772e+32 1.46741e+21 3.04184e+32 
2.30043e+11 6.77053e+21 1.55751e+33 1.20057e+21 2.76183e+32 1.29646e+21 2.98243e+32 1.56115e+21 3.59131e+32 1.80717e+21 4.15728e+32 
2.55291e+11 8.33815e+21 2.12865e+33 1.47855e+21 3.77460e+32 1.59664e+21 4.07608e+32 1.92261e+21 4.90823e+32 2.22560e+21 5.68174e+32 
2.83310e+11 1.02687e+22 2.90922e+33 1.82089e+21 5.15875e+32 1.96632e+21 5.57078e+32 2.36775e+21 6.70807e+32 2.74089e+21 7.76521e+32 
3.14404e+11 1.26462e+22 3.97602e+33 2.24248e+21 7.05045e+32 2.42159e+21 7.61356e+32 2.91596e+21 9.16788e+32 3.37549e+21 1.06127e+33 
3.48910e+11 1.55742e+22 5.43399e+33 2.76169e+21 9.63583e+32 2.98226e+21 1.04054e+33 3.59109e+21 1.25297e+33 4.15701e+21 1.45042e+33 
3.87204e+11 1.91800e+22 7.42658e+33 3.40111e+21 1.31692e+33 3.67274e+21 1.42210e+33 4.42252e+21 1.71242e+33 5.11947e+21 1.98228e+33 
4.29700e+11 2.36207e+22 1.01498e+34 4.18857e+21 1.79983e+33 4.52308e+21 1.94357e+33 5.44644e+21 2.34034e+33 6.30474e+21 2.70915e+33 
4.76861e+11 2.90893e+22 1.38716e+34 5.15833e+21 2.45981e+33 5.57028e+21 2.65625e+33 6.70740e+21 3.19850e+33 7.76442e+21 3.70255e+33 
5.29198e+11 3.58240e+22 1.89580e+34 6.35261e+21 3.36179e+33 6.85991e+21 3.63025e+33 8.26028e+21 4.37132e+33 9.56200e+21 5.06019e+33 
5.87279e+11 4.41178e+22 2.59094e+34 7.82337e+21 4.59450e+33 8.44810e+21 4.96139e+33 1.01726e+22 5.97418e+33 1.17757e+22 6.91563e+33 
6.51734e+11 5.43315e+22 3.54097e+34 9.63461e+21 6.27920e+33 1.04040e+22 6.78061e+33 1.25277e+22 8.16473e+33 1.45019e+22 9.45139e+33 
7.23263e+11 6.69095e+22 4.83932e+34 1.18652e+22 8.58164e+33 1.28126e+22 9.26686e+33 1.54279e+22 1.11585e+34 1.78592e+22 1.29169e+34 
8.02643e+11 8.23991e+22 6.61371e+34 1.46121e+22 1.17283e+34 1.57788e+22 1.26647e+34 1.89995e+22 1.52498e+34 2.19935e+22 1.76530e+34 
8.90735e+11 1.01474e+23 9.03865e+34 1.79948e+22 1.60286e+34 1.94315e+22 1.73084e+34 2.33978e+22 2.08412e+34 2.70849e+22 2.41255e+34 
9.88496e+11 1.24964e+23 1.23527e+35 2.21606e+22 2.19057e+34 2.39298e+22 2.36546e+34 2.88141e+22 2.84826e+34 3.33547e+22 3.29709e+34 
1.09699e+12 1.53891e+23 1.68816e+35 2.72907e+22 2.99375e+34 2.94693e+22 3.23274e+34 3.54840e+22 3.89255e+34 4.10756e+22 4.50593e+34 
