Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
240,57141925851808.195,169737.74953169507,4.5914139142902326e+45,4412955652750.838,383245.63598981337,3.487817128125135e+42
241,84108122582942.3,145723.5961706453,9.539549380799889e+45,7508769597190.191,346187.603142919,2.410877894240226e+41
242,54446440196842.65,169737.74953169507,6.168043033783189e+45,4204788733616.2495,424270.586733286,2.2781424427525696e+41
243,57141925851808.195,169737.74953169507,5.0953196734511025e+45,6495500623434.282,346187.603142919,9.35220063386388e+40
244,54446440196842.65,169737.74953169507,4.224553154235487e+45,3465793214031.2837,424270.586733286,3.517159543974647e+41
245,143112363554767.2,107407.04320955441,5.053834740868424e+45,1678888672304.4734,403236.7181251849,1.9077290513926504e+40
246,54446440196842.65,169737.74953169507,4.840446897553044e+45,5101356948466.366,383245.63598981337,3.7784392473748804e+40
247,69326042034500.164,153324.9152896095,6.447002816234243e+45,552532826553.0702,780975.0558280292,1.0152373900671479e+45
248,136361500379267.78,113009.67197054223,5.417309664857382e+45,294814000000.0001,705458.4770241169,1.315394252192633e+44
249,157633283042274.84,102082.17340924787,3.5758765451468654e+45,324727350960.42786,637243.9927387064,9.694737976689332e+43
250,88272072274946.83,138499.1241690537,6.57244027598542e+45,294814000000.0001,637243.9927387064,5.848342715810809e+43
251,112395840221712.94,125106.91663753909,7.184480684866693e+45,324727350960.42786,575625.5251117854,4.445481522337836e+43
252,150197442425220.62,107407.04320955441,4.4475935225398574e+45,294814000000.0001,469687.09846389916,6.303263819559087e+42
253,182223368425650.75,97021.2922408123,3.2125884465647205e+45,309409387779.43896,403236.7181251849,1.7818455257091088e+42
254,112395840221712.94,125106.91663753909,7.365681366851887e+45,1197082870574.8118,494187.1905238273,2.0721493206488257e+41
255,102042119769462.38,131632.81650785255,8.763203139330791e+45,4412955652750.838,383245.63598981337,1.630890122242297e+41
256,72758173706358.38,153324.9152896095,6.869640565717734e+45,5618966969611.556,383245.63598981337,7.29071298971799e+41
257,57141925851808.195,169737.74953169507,4.749430646340723e+45,2856676842380.816,469687.09846389916,4.023228789852935e+41
258,80140593758723.81,145723.5961706453,6.372998947949281e+45,3817450492069.5947,383245.63598981337,2.6598304949609055e+41
259,62939840749200.71,161322.73884482653,3.4093287866942064e+45,4860716923292.736,346187.603142919,7.191398606879826e+40
260,69326042034500.164,153324.9152896095,4.8715706556069354e+45,7880507045267.491,312712.90607213776,1.765118270805982e+40
261,76360220282735.89,145723.5961706453,8.175072240428283e+45,4412955652750.838,446401.63624961453,2.6228401785077496e+41
262,62939840749200.71,161322.73884482653,5.073270511647243e+45,2721922345840.4185,403236.7181251849,1.7290935593971577e+41
263,57141925851808.195,169737.74953169507,2.930354572381972e+45,2721922345840.4185,424270.586733286,3.1382825282166365e+41
264,62939840749200.71,161322.73884482653,3.7642622157513175e+45,3465793214031.2837,383245.63598981337,1.5379398360915114e+41
265,80140593758723.81,145723.5961706453,6.978254910391981e+45,7154567661676.926,329024.8188586541,5.369807684837221e+40
266,62939840749200.71,161322.73884482653,4.0877184291315045e+45,7508769597190.191,312712.90607213776,1.0727417206040973e+40
267,57141925851808.195,169737.74953169507,3.352086781606468e+45,6495500623434.282,329024.8188586541,6.152418462884036e+39
268,57141925851808.195,169737.74953169507,3.992780201086116e+45,1599692525779.4668,469687.09846389916,6.790897661596882e+41
269,57141925851808.195,169737.74953169507,4.083892702003837e+45,3465793214031.2837,364245.642579698,3.114576944998115e+41
270,72758173706358.38,153324.9152896095,6.692445940349103e+45,8270648138377.99,312712.90607213776,6.684020754801068e+40
271,62939840749200.71,161322.73884482653,4.866823470712729e+45,8680103987716.662,312712.90607213776,1.1131637339985007e+40
272,69326042034500.164,153324.9152896095,7.702047160725499e+45,3302305621475.7617,469687.09846389916,7.537106355048737e+41
273,62939840749200.71,161322.73884482653,5.823116408427857e+45,3637374604067.49,424270.586733286,2.3855204870041452e+41
274,51878105365161.914,169737.74953169507,3.4849077096127286e+45,4412955652750.838,403236.7181251849,1.2763605924208796e+41
275,76360220282735.89,145723.5961706453,6.61501640017329e+45,5101356948466.366,364245.642579698,2.2595440646617694e+40
276,66055810080747.76,153324.9152896095,5.02930151621734e+45,4412955652750.838,383245.63598981337,3.5659104235934684e+40
277,76360220282735.89,145723.5961706453,7.122531240869446e+45,7154567661676.926,346187.603142919,4.908922840070539e+40
278,92642167063347.3,131632.81650785255,7.833903906114021e+45,8680103987716.662,329024.8188586541,9.638501389290056e+40
279,66055810080747.76,153324.9152896095,6.361785885506234e+45,6817074057601.622,346187.603142919,3.210030594984288e+40
280,80140593758723.81,138499.1241690537,6.591269337695457e+45,5897145759768.532,329024.8188586541,2.262313917655311e+40
281,66055810080747.76,153324.9152896095,6.471919885204199e+45,8270648138377.99,329024.8188586541,8.828665240336301e+40
282,66055810080747.76,153324.9152896095,6.070535400252867e+45,6189096376617.444,346187.603142919,1.0853143282928953e+41
283,66055810080747.76,153324.9152896095,4.7940838978878924e+45,6189096376617.444,329024.8188586541,3.034246977530472e+40
284,66055810080747.76,153324.9152896095,4.996973289430866e+45,7508769597190.191,312712.90607213776,2.272053242031828e+40
285,51878105365161.914,169737.74953169507,3.109697999077979e+45,3817450492069.5947,383245.63598981337,9.22079627106561e+40
286,44877427836924.734,178591.7089084208,3.6293981840549497e+45,5353910364736.312,383245.63598981337,8.92313150498412e+40
287,57141925851808.195,161322.73884482653,2.95061398648715e+45,4860716923292.736,329024.8188586541,4.761642730557904e+40
288,57141925851808.195,161322.73884482653,3.0238863029683863e+45,6495500623434.282,312712.90607213776,8.993092508570599e+39
289,112395840221712.94,118904.54831693473,5.847291668486553e+45,4006441416043.9155,364245.642579698,2.657828056086248e+40
290,57141925851808.195,161322.73884482653,3.6888586278484306e+45,1197082870574.8118,469687.09846389916,3.790549887033059e+41
291,150197442425220.62,102082.17340924787,3.5215269497277875e+45,477971426994.6946,469687.09846389916,5.717365199905364e+40
292,62939840749200.71,153324.9152896095,2.7539486239603775e+45,5353910364736.312,329024.8188586541,1.708409657690073e+40
293,66055810080747.76,153324.9152896095,2.4946326889483878e+45,4006441416043.9155,312712.90607213776,2.8975221685490956e+40
294,62939840749200.71,153324.9152896095,2.405358977013629e+45,5101356948466.366,329024.8188586541,1.8472134267767935e+40
295,59970857199271.62,161322.73884482653,4.287869185736128e+45,7880507045267.491,297209.68151673453,1.1044970643828893e+40
296,150197442425220.62,102082.17340924787,4.454151473879881e+45,3465793214031.2837,282475.0532263017,2.9478657992118227e+40
297,72758173706358.38,145723.5961706453,5.5032386277082476e+45,11599445463179.545,268470.91685574595,1.6406804506908028e+39
298,62939840749200.71,153324.9152896095,4.443395370631283e+45,8680103987716.662,297209.68151673453,9.048632962221607e+39
299,62939840749200.71,153324.9152896095,4.268003228082366e+45,3817450492069.5947,329024.8188586541,1.555566990181203e+42
300,136361500379267.78,102082.17340924787,2.311824012902642e+45,501634408822.14954,494187.1905238273,1.1948841751039687e+40
301,165437250604697.38,92211.31206072407,1.2770629557411259e+45,294814000000.0001,446401.63624961453,4.610279065928774e+40
302,42760480233865.53,178591.7089084208,2.3536289791226505e+45,1762005590804.9211,519965.2706590242,4.015494317200519e+41
303,42760480233865.53,178591.7089084208,2.350228102300257e+45,2721922345840.4185,446401.63624961453,2.654539725500334e+41
304,44877427836924.734,178591.7089084208,2.2308486557002183e+45,4631428313497.515,364245.642579698,8.307548839457873e+40
305,44877427836924.734,178591.7089084208,2.042847745695328e+45,4006441416043.9155,403236.7181251849,1.096737620962559e+41
306,44877427836924.734,178591.7089084208,1.895577576130138e+45,3146530027665.9917,446401.63624961453,2.414804483464019e+41
307,47099179388152.82,178591.7089084208,2.506635687283904e+45,3465793214031.2837,424270.586733286,2.803858888671508e+41
308,47099179388152.82,178591.7089084208,2.306016299821574e+45,3465793214031.2837,446401.63624961453,3.58785718612073e+41
309,51878105365161.914,169737.74953169507,3.763517962320123e+45,3465793214031.2837,469687.09846389916,7.573242192167843e+41
310,40743392791472.9,187907.51367228603,2.166480449784175e+45,2998102643988.239,494187.1905238273,5.492709224394756e+41
311,129929087353583.34,113009.67197054223,3.768913850679722e+45,1256346978453.5527,494187.1905238273,1.4251071620647842e+41
312,129929087353583.34,113009.67197054223,4.032008160494916e+45,2137710128460.7974,469687.09846389916,1.5479741314294217e+40
313,59970857199271.62,161322.73884482653,5.873542396997562e+45,2856676842380.816,494187.1905238273,1.0290460480883739e+42
314,42760480233865.53,187907.51367228603,3.1315652315422934e+45,3817450492069.5947,424270.586733286,4.718223456493712e+41
315,49430923427660.79,178591.7089084208,3.529419109363721e+45,5618966969611.556,383245.63598981337,2.600729505039527e+41
