radius_rg T_0deg chi2_0deg T_15deg chi2_15deg T_30deg chi2_30deg T_45deg chi2_45deg nuLnusavg_last
 2.00000e-01  6.68890e+05  1.18510e+43  6.46632e+05  9.81530e+42  6.04314e+05  4.23100e+42  4.60983e+05  2.24722e+41  6.49168e-56
 2.06537e-01  6.68890e+05  1.15384e+43  6.46632e+05  9.31867e+42  6.04314e+05  4.14206e+42  4.60983e+05  1.99311e+41  6.49168e-56
 2.13287e-01  6.68890e+05  1.14736e+43  6.46632e+05  9.03375e+42  5.84205e+05  4.14535e+42  4.60983e+05  1.87998e+41  6.49168e-56
 2.20257e-01  6.46632e+05  1.08737e+43  6.46632e+05  8.95937e+42  5.84205e+05  3.86975e+42  4.60983e+05  1.90734e+41  6.49168e-56
 2.27456e-01  6.46632e+05  1.04871e+43  6.25115e+05  8.57238e+42  5.84205e+05  3.71013e+42  4.60983e+05  2.07532e+41  6.49168e-56
 2.34890e-01  6.46632e+05  1.03438e+43  6.25115e+05  8.20484e+42  5.84205e+05  3.66584e+42  4.45643e+05  1.75913e+41  6.49168e-56
 2.42567e-01  6.25115e+05  1.00340e+43  6.25115e+05  8.04441e+42  5.64766e+05  3.60923e+42  4.45643e+05  1.56309e+41  6.49168e-56
 2.50494e-01  6.25115e+05  9.55285e+42  6.04314e+05  7.96359e+42  5.64766e+05  3.36864e+42  4.45643e+05  1.50625e+41  6.49168e-56
 2.58681e-01  6.25115e+05  9.31117e+42  6.04314e+05  7.49565e+42  5.64766e+05  3.24196e+42  4.45643e+05  1.58836e+41  6.49168e-56
 2.67136e-01  6.25115e+05  9.30796e+42  6.04314e+05  7.23188e+42  5.64766e+05  3.22866e+42  4.30814e+05  1.66201e+41  6.49168e-56
 2.75866e-01  6.04314e+05  8.76163e+42  6.04314e+05  7.17118e+42  5.45973e+05  3.14220e+42  4.30814e+05  1.36394e+41  6.49168e-56
 2.84882e-01  6.04314e+05  8.40148e+42  5.84205e+05  6.93494e+42  5.45973e+05  2.92278e+42  4.30814e+05  1.20424e+41  6.49168e-56
 2.94193e-01  6.04314e+05  8.27603e+42  5.84205e+05  6.55022e+42  5.45973e+05  2.81543e+42  4.30814e+05  1.18224e+41  6.49168e-56
