radius_rg T_0deg chi2_0deg T_15deg chi2_15deg T_30deg chi2_30deg T_45deg chi2_45deg nuLnusavg_last
 2.00000e-01  1.00397e+06  2.28833e+44  1.00397e+06  1.82495e+44  8.76865e+05  7.72976e+43  6.91914e+05  7.36761e+42 -6.86764e-21
 2.06537e-01  1.00397e+06  2.18712e+44  9.70565e+05  1.75066e+44  8.76865e+05  7.33325e+43  6.91914e+05  7.23086e+42 -6.86764e-21
 2.13287e-01  1.00397e+06  2.11868e+44  9.70565e+05  1.68584e+44  8.76865e+05  7.08578e+43  6.68890e+05  6.86328e+42 -6.86764e-21
 2.20257e-01  9.70565e+05  2.04383e+44  9.38269e+05  1.64242e+44  8.47687e+05  6.85811e+43  6.68890e+05  6.35046e+42 -6.86764e-21
 2.27456e-01  9.70565e+05  1.96144e+44  9.38269e+05  1.56428e+44  8.47687e+05  6.50767e+43  6.68890e+05  6.12913e+42 -6.86764e-21
 2.34890e-01  9.70565e+05  1.91088e+44  9.38269e+05  1.51316e+44  8.47687e+05  6.30286e+43  6.46632e+05  6.10592e+42 -6.86764e-21
 2.42567e-01  9.38269e+05  1.82476e+44  9.07048e+05  1.46222e+44  8.19480e+05  6.07155e+43  6.46632e+05  5.48675e+42 -6.86764e-21
 2.50494e-01  9.38269e+05  1.75839e+44  9.07048e+05  1.39618e+44  8.19480e+05  5.75495e+43  6.46632e+05  5.15551e+42 -6.86764e-21
 2.58681e-01  9.07048e+05  1.71090e+44  9.07048e+05  1.35646e+44  8.19480e+05  5.58084e+43  6.46632e+05  5.11081e+42 -6.86764e-21
 2.67136e-01  9.07048e+05  1.62743e+44  8.76865e+05  1.29986e+44  7.92211e+05  5.36211e+43  6.25115e+05  4.80941e+42 -6.86764e-21
 2.75866e-01  9.07048e+05  1.57440e+44  8.76865e+05  1.24366e+44  7.92211e+05  5.06742e+43  6.25115e+05  4.34227e+42 -6.86764e-21
 2.84882e-01  8.76865e+05  1.52063e+44  8.76865e+05  1.21315e+44  7.92211e+05  4.91238e+43  6.25115e+05  4.15831e+42 -6.86764e-21
 2.94193e-01  8.76865e+05  1.44870e+44  8.47687e+05  1.15302e+44  7.65850e+05  4.72465e+43  6.25115e+05  4.25678e+42 -6.86764e-21
 3.03808e-01  8.76865e+05  1.40648e+44  8.47687e+05  1.10451e+44  7.65850e+05  4.44018e+43  6.04314e+05  3.73186e+42 -6.86764e-21
 3.13737e-01  8.47687e+05  1.34888e+44  8.47687e+05  1.08110e+44  7.65850e+05  4.29278e+43  6.04314e+05  3.38246e+42 -6.86764e-21
