radius_rg T_0deg chi2_0deg T_15deg chi2_15deg T_30deg chi2_30deg T_45deg chi2_45deg nuLnusavg_last
 2.00000e-01  1.84866e+05  6.37675e+34  1.84866e+05  2.12293e+35  1.78715e+05  2.30812e+34  1.61461e+05  2.00264e+35 9.89544e-115
 2.06537e-01  1.84866e+05  1.16353e+35  1.84866e+05  3.46928e+35  1.78715e+05  5.53186e+34  1.61461e+05  2.20102e+35 9.89544e-115
 2.13287e-01  1.84866e+05  2.14596e+35  1.84866e+05  5.22110e+35  1.78715e+05  1.10065e+35  1.61461e+05  2.41355e+35 9.89544e-115
 2.20257e-01  1.84866e+05  3.58905e+35  1.78715e+05  4.78642e+35  1.78715e+05  1.87547e+35  1.61461e+05  2.64114e+35 9.89544e-115
 2.27456e-01  1.84866e+05  5.49875e+35  1.78715e+05  3.07692e+35  1.78715e+05  2.88086e+35  1.61461e+05  2.88470e+35 9.89544e-115
 2.34890e-01  1.78715e+05  6.07622e+35  1.78715e+05  1.77126e+35  1.72768e+05  2.99878e+35  1.61461e+05  3.14526e+35 9.89544e-115
 2.42567e-01  1.78715e+05  3.98781e+35  1.78715e+05  8.64049e+34  1.72768e+05  1.95165e+35  1.61461e+05  3.42389e+35 9.89544e-115
 2.50494e-01  1.78715e+05  2.36768e+35  1.78715e+05  3.51526e+34  1.72768e+05  1.13541e+35  1.61461e+05  3.72174e+35 9.89544e-115
 2.58681e-01  1.78715e+05  1.20911e+35  1.78715e+05  2.31573e+34  1.72768e+05  5.46664e+34  1.61461e+05  4.04005e+35 9.89544e-115
 2.67136e-01  1.78715e+05  5.07313e+34  1.78715e+05  5.03691e+34  1.72768e+05  1.82984e+34  1.61461e+05  4.38013e+35 9.89544e-115
 2.75866e-01  1.78715e+05  2.59386e+34  1.78715e+05  1.16901e+35  1.72768e+05  4.28620e+33  1.61461e+05  4.74340e+35 9.89544e-115
 2.84882e-01  1.78715e+05  4.64301e+34  1.78715e+05  2.23028e+35  1.72768e+05  1.25719e+34  1.61461e+05  5.13135e+35 9.89544e-115
 2.94193e-01  1.78715e+05  1.12291e+35  1.78715e+05  3.69189e+35  1.72768e+05  4.31898e+34  1.61461e+05  5.54558e+35 9.89544e-115
 3.03808e-01  1.78715e+05  2.23793e+35  1.78715e+05  5.55989e+35  1.72768e+05  9.62666e+34  1.61461e+05  5.98783e+35 9.89544e-115
 3.13737e-01  1.78715e+05  3.81398e+35  1.72768e+05  4.75829e+35  1.72768e+05  1.72022e+35  1.61461e+05  6.45991e+35 9.89544e-115
 3.23991e-01  1.78715e+05  5.85758e+35  1.72768e+05  3.02296e+35  1.72768e+05  2.70769e+35  1.61461e+05  6.96377e+35 9.89544e-115
 3.34580e-01  1.72768e+05  6.05096e+35  1.72768e+05  1.69125e+35  1.67019e+05  3.50625e+35  1.61461e+05  7.50151e+35 9.89544e-115
 3.45515e-01  1.72768e+05  3.93276e+35  1.72768e+05  7.57656e+34  1.67019e+05  2.35479e+35  1.61461e+05  8.07535e+35 9.89544e-115
 3.56807e-01  1.72768e+05  2.28260e+35  1.72768e+05  2.18309e+34  1.67019e+05  1.43589e+35  1.61461e+05  8.68766e+35 9.89544e-115
 3.68468e-01  1.72768e+05  1.09366e+35  1.72768e+05  7.09798e+33  1.67019e+05  7.45729e+34  1.61461e+05  9.34098e+35 9.89544e-115
 3.80511e-01  1.72768e+05  3.61010e+34  1.72768e+05  3.15058e+34  1.67019e+05  2.81455e+34  1.61461e+05  1.00380e+36 9.89544e-115
 3.92947e-01  1.72768e+05  8.16247e+33  1.72768e+05  9.51554e+34  1.67019e+05  4.11481e+33  1.61461e+05  1.07816e+36 9.89544e-115
