radius_rg T_0deg chi2_0deg T_15deg chi2_15deg T_30deg chi2_30deg T_45deg chi2_45deg nuLnusavg_last
 2.00000e-01  8.47687e+05  5.82627e+43  8.19480e+05  4.68385e+43  7.65850e+05  1.96968e+43  5.45973e+05  3.76473e+41  3.32233e-25
 2.06537e-01  8.47687e+05  5.63205e+43  8.19480e+05  4.46410e+43  7.40366e+05  1.84715e+43  5.27805e+05  3.39435e+41  3.32233e-25
 2.13287e-01  8.19480e+05  5.48490e+43  8.19480e+05  4.34151e+43  7.40366e+05  1.76323e+43  5.27805e+05  2.70744e+41  3.32233e-25
 2.20257e-01  8.19480e+05  5.20450e+43  7.92211e+05  4.17906e+43  7.40366e+05  1.73204e+43  5.27805e+05  2.48465e+41  3.32233e-25
 2.27456e-01  8.19480e+05  5.03651e+43  7.92211e+05  3.97561e+43  7.15730e+05  1.63539e+43  5.27805e+05  2.72507e+41  3.32233e-25
 2.34890e-01  7.92211e+05  4.89723e+43  7.92211e+05  3.86729e+43  7.15730e+05  1.54688e+43  5.10242e+05  2.70023e+41  3.32233e-25
 2.42567e-01  7.92211e+05  4.63621e+43  7.65850e+05  3.72285e+43  7.15730e+05  1.51022e+43  5.10242e+05  1.93735e+41  3.32233e-25
 2.50494e-01  7.92211e+05  4.48524e+43  7.65850e+05  3.52777e+43  6.91914e+05  1.44943e+43  5.10242e+05  1.63540e+41  3.32233e-25
 2.58681e-01  7.65850e+05  4.36783e+43  7.65850e+05  3.42598e+43  6.91914e+05  1.35195e+43  5.10242e+05  1.79314e+41  3.32233e-25
 2.67136e-01  7.65850e+05  4.11700e+43  7.40366e+05  3.31321e+43  6.91914e+05  1.30551e+43  4.93264e+05  2.33712e+41  3.32233e-25
 2.75866e-01  7.65850e+05  3.97407e+43  7.40366e+05  3.11873e+43  6.68890e+05  1.29189e+43  4.93264e+05  1.43582e+41  3.32233e-25
 2.84882e-01  7.40366e+05  3.89437e+43  7.40366e+05  3.01584e+43  6.68890e+05  1.18102e+43  4.93264e+05  9.93379e+40  3.32233e-25
 2.94193e-01  7.40366e+05  3.64469e+43  7.15730e+05  2.95020e+43  6.68890e+05  1.12048e+43  4.93264e+05  1.00797e+41  3.32233e-25
 3.03808e-01  7.40366e+05  3.50095e+43  7.15730e+05  2.74860e+43  6.68890e+05  1.11001e+43  4.93264e+05  1.47964e+41  3.32233e-25
 3.13737e-01  7.40366e+05  3.46256e+43  7.15730e+05  2.63706e+43  6.46632e+05  1.03808e+43  4.76850e+05  1.27633e+41  3.32233e-25
 3.23991e-01  7.15730e+05  3.21941e+43  7.15730e+05  2.61512e+43  6.46632e+05  9.59057e+42  4.76850e+05  6.29257e+40  3.32233e-25
 3.34580e-01  7.15730e+05  3.06610e+43  6.91914e+05  2.41962e+43  6.46632e+05  9.29437e+42  4.76850e+05  4.37705e+40  3.32233e-25
 3.45515e-01  7.15730e+05  3.01634e+43  6.91914e+05  2.29190e+43  6.25115e+05  9.28719e+42  4.76850e+05  7.00879e+40  3.32233e-25
 3.56807e-01  6.91914e+05  2.84371e+43  6.91914e+05  2.25235e+43  6.25115e+05  8.26712e+42  4.76850e+05  1.41987e+41  3.32233e-25
 3.68468e-01  6.91914e+05  2.67210e+43  6.68890e+05  2.13627e+43  6.25115e+05  7.73566e+42  4.60983e+05  6.49087e+40  3.32233e-25
 3.80511e-01  6.91914e+05  2.60240e+43  6.68890e+05  1.98480e+43  6.25115e+05  7.69059e+42  4.60983e+05  1.84766e+40  3.32233e-25
 3.92947e-01  6.68890e+05  2.52281e+43  6.68890e+05  1.92022e+43  6.04314e+05  7.30646e+42  4.60983e+05  1.74125e+40  3.32233e-25
 4.05790e-01  6.68890e+05  2.32410e+43  6.46632e+05  1.90555e+43  6.04314e+05  6.49445e+42  4.60983e+05  6.17120e+40  3.32233e-25
 4.19052e-01  6.68890e+05  2.22587e+43  6.46632e+05  1.72263e+43  6.04314e+05  6.16371e+42  4.45643e+05  1.20199e+41  3.32233e-25
 4.32748e-01  6.68890e+05  2.22770e+43  6.46632e+05  1.62553e+43  6.04314e+05  6.31286e+42  4.45643e+05  3.92984e+40  3.32233e-25
 4.46891e-01  6.46632e+05  2.03007e+43  6.46632e+05  1.61384e+43  5.84205e+05  5.66053e+42  4.45643e+05  3.85197e+39  3.32233e-25
 4.61496e-01  6.46632e+05  1.89458e+43  6.25115e+05  1.51497e+43  5.84205e+05  4.99817e+42  4.45643e+05  1.37130e+40  3.32233e-25
 4.76579e-01  6.46632e+05  1.85779e+43  6.25115e+05  1.37765e+43  5.84205e+05  4.81087e+42  4.45643e+05  6.89224e+40  3.32233e-25
 4.92155e-01  6.25115e+05  1.80110e+43  6.25115e+05  1.32472e+43  5.84205e+05  5.09788e+42  4.30814e+05  1.25803e+41  3.32233e-25
 5.08240e-01  6.25115e+05  1.61943e+43  6.25115e+05  1.35595e+43  5.64766e+05  4.30348e+42  4.30814e+05  4.82822e+40  3.32233e-25
 5.24851e-01  6.25115e+05  1.53532e+43  6.04314e+05  1.18893e+43  5.64766e+05  3.73273e+42  4.30814e+05  1.62529e+40  3.32233e-25
 5.42004e-01  6.25115e+05  1.54842e+43  6.04314e+05  1.08703e+43  5.64766e+05  3.63182e+42  4.30814e+05  2.95825e+40  3.32233e-25
 5.59718e-01  6.04314e+05  1.41474e+43  6.04314e+05  1.06831e+43  5.64766e+05  4.00032e+42  4.30814e+05  8.83260e+40  3.32233e-25
 5.78011e-01  6.04314e+05  1.27432e+43  5.84205e+05  1.07513e+43  5.45973e+05  3.21023e+42  4.16479e+05  1.75981e+41  3.32233e-25
 5.96902e-01  6.04314e+05  1.23003e+43  5.84205e+05  9.16151e+42  5.45973e+05  2.67282e+42  4.16479e+05  9.36912e+40  3.32233e-25
 6.16411e-01  6.04314e+05  1.28168e+43  5.84205e+05  8.39647e+42  5.45973e+05  2.60085e+42  4.16479e+05  5.70808e+40  3.32233e-25
 6.36557e-01  5.84205e+05  1.09265e+43  5.84205e+05  8.45301e+42  5.45973e+05  2.99404e+42  4.16479e+05  6.59981e+40  3.32233e-25
 6.57361e-01  5.84205e+05  9.81846e+42  5.64766e+05  8.31317e+42  5.27805e+05  2.37828e+42  4.16479e+05  1.20480e+41  3.32233e-25
 6.78845e-01  5.84205e+05  9.65966e+42  5.64766e+05  6.88710e+42  5.27805e+05  1.81502e+42  4.16479e+05  2.20752e+41  3.32233e-25
