1.00000e+11 2.11016e+21 2.11016e+32 2.17520e+20 2.17520e+31 3.60122e+20 3.60122e+31 5.37626e+20 5.37626e+31 6.21377e+20 6.21377e+31 
1.10975e+11 2.59875e+21 2.88397e+32 2.67885e+20 2.97287e+31 4.43505e+20 4.92181e+31 6.62108e+20 7.34776e+31 7.65250e+20 8.49238e+31 
1.23155e+11 3.20047e+21 3.94154e+32 3.29913e+20 4.06304e+31 5.46195e+20 6.72667e+31 8.15412e+20 1.00422e+32 9.42436e+20 1.16066e+32 
1.36672e+11 3.94150e+21 5.38691e+32 4.06302e+20 5.55300e+31 6.72660e+20 9.19336e+31 1.00421e+21 1.37247e+32 1.16064e+21 1.58627e+32 
1.51672e+11 4.85410e+21 7.36229e+32 5.00378e+20 7.58932e+31 8.28407e+20 1.25646e+32 1.23672e+21 1.87576e+32 1.42938e+21 2.16796e+32 
1.68318e+11 5.97799e+21 1.00620e+33 6.16237e+20 1.03724e+32 1.02021e+21 1.71720e+32 1.52307e+21 2.56359e+32 1.76033e+21 2.96295e+32 
1.86791e+11 7.36210e+21 1.37518e+33 7.58921e+20 1.41760e+32 1.25643e+21 2.34690e+32 1.87571e+21 3.50366e+32 2.16790e+21 4.04945e+32 
2.07292e+11 9.06665e+21 1.87945e+33 9.34642e+20 1.93744e+32 1.54733e+21 3.20750e+32 2.30999e+21 4.78843e+32 2.66984e+21 5.53436e+32 
2.30043e+11 1.11658e+22 2.56863e+33 1.15105e+21 2.64790e+32 1.90559e+21 4.38368e+32 2.84482e+21 6.54431e+32 3.28798e+21 7.56377e+32 
2.55291e+11 1.37510e+22 3.51052e+33 1.41756e+21 3.61890e+32 2.34679e+21 5.99114e+32 3.50347e+21 8.94405e+32 4.04923e+21 1.03373e+33 
2.83310e+11 1.69348e+22 4.79778e+33 1.74577e+21 4.94595e+32 2.89014e+21 8.18803e+32 4.31461e+21 1.22237e+33 4.98673e+21 1.41279e+33 
