1.00000e+11 4.53535e+20 4.53535e+31 4.34932e+19 4.34932e+30 7.88419e+19 7.88419e+30 1.17377e+20 1.17377e+31 1.33010e+20 1.33010e+31 
1.10975e+11 5.58547e+20 6.19849e+31 5.35639e+19 5.94427e+30 9.70970e+19 1.07754e+31 1.44555e+20 1.60420e+31 1.63808e+20 1.81786e+31 
1.23155e+11 6.87872e+20 8.47149e+31 6.59664e+19 8.12409e+30 1.19579e+20 1.47267e+31 1.78025e+20 2.19246e+31 2.01735e+20 2.48447e+31 
1.36672e+11 8.47139e+20 1.15780e+32 8.12405e+19 1.11033e+31 1.47266e+20 2.01271e+31 2.19244e+20 2.99644e+31 2.48444e+20 3.39553e+31 
1.51672e+11 1.04328e+21 1.58236e+32 1.00051e+20 1.51750e+31 1.81364e+20 2.75077e+31 2.70007e+20 4.09523e+31 3.05968e+20 4.64067e+31 
1.68318e+11 1.28484e+21 2.16261e+32 1.23218e+20 2.07397e+31 2.23356e+20 3.75948e+31 3.32522e+20 5.59695e+31 3.76810e+20 6.34238e+31 
1.86791e+11 1.58232e+21 2.95563e+32 1.51748e+20 2.83452e+31 2.75070e+20 5.13808e+31 4.09512e+20 7.64932e+31 4.64053e+20 8.66810e+31 
2.07292e+11 1.94867e+21 4.03945e+32 1.86884e+20 3.87395e+31 3.38758e+20 7.02219e+31 5.04326e+20 1.04543e+32 5.71494e+20 1.18466e+32 
2.30043e+11 2.39985e+21 5.52068e+32 2.30155e+20 5.29455e+31 4.17191e+20 9.59719e+31 6.21091e+20 1.42878e+32 7.03811e+20 1.61907e+32 
2.55291e+11 2.95547e+21 7.54504e+32 2.83445e+20 7.23609e+31 5.13783e+20 1.31164e+32 7.64889e+20 1.95269e+32 8.66760e+20 2.21276e+32 
2.83310e+11 3.63973e+21 1.03117e+33 3.49073e+20 9.88958e+31 6.32737e+20 1.79260e+32 9.41978e+20 2.66871e+32 1.06743e+21 3.02414e+32 
3.14404e+11 4.48240e+21 1.40928e+33 4.29897e+20 1.35161e+32 7.79231e+20 2.44993e+32 1.16006e+21 3.64728e+32 1.31456e+21 4.13303e+32 
3.48910e+11 5.52014e+21 1.92603e+33 5.29433e+20 1.84725e+32 9.59638e+20 3.34828e+32 1.42864e+21 4.98466e+32 1.61890e+21 5.64852e+32 
3.87204e+11 6.79812e+21 2.63226e+33 6.52015e+20 2.52463e+32 1.18181e+21 4.57602e+32 1.75938e+21 6.81240e+32 1.99370e+21 7.71967e+32 
4.29700e+11 8.37194e+21 3.59743e+33 8.02978e+20 3.45040e+32 1.45542e+21 6.25393e+32 2.16669e+21 9.31030e+32 2.45525e+21 1.05502e+33 
4.76861e+11 1.03101e+22 4.91648e+33 9.88892e+20 4.71564e+32 1.79236e+21 8.54707e+32 2.66829e+21 1.27240e+33 3.02364e+21 1.44186e+33 
5.29198e+11 1.26968e+22 6.71914e+33 1.21785e+21 6.44483e+32 2.20730e+21 1.16810e+33 3.28599e+21 1.73894e+33 3.72360e+21 1.97052e+33 
5.87279e+11 1.56361e+22 9.18273e+33 1.49981e+21 8.80808e+32 2.71829e+21 1.59639e+33 4.04667e+21 2.37653e+33 4.58557e+21 2.69301e+33 
6.51734e+11 1.92556e+22 1.25495e+34 1.84705e+21 1.20379e+33 3.34756e+21 2.18172e+33 4.98342e+21 3.24786e+33 5.64706e+21 3.68038e+33 
7.23263e+11 2.37129e+22 1.71506e+34 2.27468e+21 1.64520e+33 4.12248e+21 2.98164e+33 6.13697e+21 4.43865e+33 6.95421e+21 5.02973e+33 
8.02643e+11 2.92017e+22 2.34385e+34 2.80131e+21 2.24845e+33 5.07676e+21 4.07482e+33 7.55750e+21 6.06598e+33 8.56388e+21 6.87374e+33 
8.90735e+11 3.59608e+22 3.20316e+34 3.44985e+21 3.07291e+33 6.25189e+21 5.56878e+33 9.30677e+21 8.28987e+33 1.05461e+22 9.39375e+33 
9.88496e+11 4.42840e+22 4.37746e+34 4.24853e+21 4.19965e+33 7.69899e+21 7.61042e+33 1.14608e+22 1.13290e+34 1.29869e+22 1.28375e+34 
1.09699e+12 5.45332e+22 5.98221e+34 5.23208e+21 5.73952e+33 9.48097e+21 1.04005e+34 1.41133e+22 1.54821e+34 1.59926e+22 1.75436e+34 
