1.000002e+03 1.41404336980357869470e-06 6.65978992202740469022e-12 3.34558682320813582933e+00 1.30721606916529278428e-04 3.00461235838114930630e+02 0.00000000000000000000e+00 2.54983690172281675041e+06 4.44788588405582707708e+00 2.34324447137715885514e-01 1.61821602228597005713e+00 -4.63211487361666818501e-13 -1.15320158125662315255e-14 1.15320158125662315255e-14 
1.100001e+03 1.41197549117008667441e-06 1.80411704133494092665e-11 3.11243995445765531116e+00 9.35366365052393844426e-03 8.13940442840697187421e+02 0.00000000000000000000e+00 2.70248384318357938901e+06 5.38759074076302901801e+00 2.28838880176999992511e-01 7.19459197704184316713e-01 9.76010523861687015558e-14 -1.14911324548333189897e-14 1.14911324548333189897e-14 
1.200002e+03 1.41061410693125260784e-06 9.15444209028442677241e-12 4.09809304870193891190e+00 5.12802360658247413649e-02 4.13009271472331647601e+02 0.00000000000000000000e+00 2.70561510506014013663e+06 5.62658146871297670799e+00 2.31790857032663444315e-01 3.96752285603148235893e-01 6.13808117327618778194e-15 -1.69097019157789921389e-14 1.69097019157789921389e-14 
1.300000e+03 1.40945981515847355149e-06 7.50596251089596945758e-12 5.29017149335071934502e+00 1.87028587359731823803e-01 3.38636923774287652122e+02 0.00000000000000000000e+00 2.73787704419244872406e+06 5.95527882411267928120e+00 2.23998398702139278615e-01 -6.16676001335489831767e-01 -7.99267726849821397998e-15 -2.53497995405208078810e-14 2.53497995405208078810e-14 
1.400003e+03 1.40813404320986792255e-06 3.02660639972259579984e-11 5.36700786493040116198e+00 2.70074871132008509367e-01 1.36547535268103729322e+03 0.00000000000000000000e+00 2.59304524079158296809e+06 3.69509280251571281539e+00 2.36896176632063970580e-01 6.01952860506340226010e-01 4.32568608738797032338e-13 -2.79025091323764095883e-14 2.79025091323764095883e-14 
1.500003e+03 1.40663836578106787388e-06 1.07147471768167783651e-11 6.07316986993216545443e+00 4.83427690645469643194e-01 4.83403563195168658240e+02 0.00000000000000000000e+00 2.61973766243762755767e+06 5.68586398893811573174e+00 2.44403519833198162869e-01 9.22098593034106572830e-01 -1.69883217071277330712e-13 -3.55002585756145654270e-14 3.55002585756145654270e-14 
1.600000e+03 1.40453892447520328789e-06 3.33146248920967449136e-11 7.59786828701999006341e+00 1.36691691278584692704e+00 1.50301338086583336917e+03 0.00000000000000000000e+00 2.65362101473578251898e+06 4.99870429012050099260e+00 2.45201443994854162423e-01 1.62874283258817764697e+00 5.26281718529729373663e-13 -6.37068019006805650792e-14 6.37068019006805650792e-14 
1.700001e+03 1.40203692326135146837e-06 3.22214231115585214663e-11 8.25109652126054093912e+00 1.81110184661296402808e+00 1.45369279240184323498e+03 0.00000000000000000000e+00 2.67991142761667678133e+06 6.44676732171007316197e+00 2.42297891391037856224e-01 7.43512043754666479556e-02 2.07205571528766602109e-13 -7.52625228109712498568e-14 7.52625228109712498568e-14 
1.800003e+03 1.39905617314162075559e-06 3.60779610530179528000e-11 7.12198020342351423295e+00 2.02021751699455887064e+00 1.62768328902620692133e+03 0.00000000000000000000e+00 2.69682302580241905525e+06 5.00578270301930938757e+00 2.48023894779585002413e-01 -7.46282340679561229102e-01 2.23656086284058031516e-12 -7.63446609653239021229e-14 7.63446609653239021229e-14 
1.900002e+03 1.39480484422549771163e-06 2.96678496626741167288e-11 6.94157532817531208735e+00 3.54805850881473272551e+00 1.33848648060550408445e+03 0.00000000000000000000e+00 2.58971021377335488796e+06 8.17199455778447969578e+00 2.48997503172747491895e-01 -1.36785656956368262271e+00 -1.57552204771346756433e-13 -1.11756294126438253473e-13 1.11756294126438253473e-13 
2.000001e+03 1.38933989159489151505e-06 5.43812107698362756657e-11 6.25113341712079151336e+00 4.89359294887379281391e+00 2.45344762906633513921e+03 5.18621140514411903326e-254 2.56065827834938187152e+06 6.17434465141986166259e+00 2.53760544216795169703e-01 -1.79534388764921337689e+00 7.81644714346322949448e-13 -1.43321185400426044554e-13 1.43321185400426044554e-13 
2.100003e+03 1.38660855879697320441e-06 2.49232945359270275238e-11 5.60238161670827228278e+00 5.73728231723437431810e+00 1.12443244683344164514e+03 2.65327855592393944989e-234 2.59688619895805744454e+06 6.67236887634479192144e+00 2.41555826839676329731e-01 -1.41848310740045469025e+00 1.16663498213243510180e-13 -1.58364136449197322921e-13 1.58364136449197322921e-13 
2.200003e+03 1.38415137235874197533e-06 2.57079614751475365174e-11 4.62063219688036141974e+00 7.62049714911727171796e+00 1.15983326293121649542e+03 3.08072927703819080414e-218 2.51226629039930924773e+06 8.10330100212478399158e+00 2.27188697893391522431e-01 -1.49980824398771805939e+00 2.31176123267078694828e-13 -1.97583961759734761820e-13 1.97583961759734761820e-13 
2.300002e+03 1.38238013315634632138e-06 1.24628971030376124693e-11 4.85428683249061077021e+00 9.62190105488304503467e+00 5.62272610629433870599e+02 1.18178398804380622755e-204 2.64280551152192847803e+06 8.17700650694218822423e+00 2.24842551286606018301e-01 -6.18217656879147647864e-01 -4.38048153334529918684e-14 -2.46537056319088710398e-13 2.46537056319088710398e-13 
2.400002e+03 1.38104020913591199596e-06 1.01172204920576487104e-11 6.53771934114217501133e+00 2.38028995150113900081e+01 4.56445714937047455351e+02 2.39301123230650347368e-193 2.64330399735522828996e+06 8.73044921532870787928e+00 2.21388266627967345013e-01 -4.94010219151548302108e-01 -1.78861957134294142702e-13 -5.83992261664107346016e-13 5.83992261664107346016e-13 
2.500000e+03 1.38016988760955801294e-06 1.03478620988217315989e-11 5.81123898667080052149e+00 2.70641083118545360264e+01 4.66851277727371666515e+02 2.77517954498089524711e-183 2.59206278959956392646e+06 8.46765586105828127472e+00 2.16029411972927520846e-01 -2.62668418577854811957e+00 -6.61276937879454701670e-14 -6.53818428502515392945e-13 6.53818428502515392945e-13 
2.600004e+03 1.37924762275709501073e-06 8.71084068769592473771e-12 5.53098994074272631849e+00 2.92212192394251388805e+01 3.92995873572133746165e+02 8.86759025024516779271e-175 2.66350829405073821545e+06 6.63851551813807017055e+00 2.26759327522483761230e-01 -3.50902592470838992078e-01 1.20286404720994963314e-13 -6.99327874624524216471e-13 6.99327874624524216471e-13 
2.700003e+03 1.37819303400925269917e-06 7.87662904376196805297e-12 4.60810250373698604420e+00 3.64673227054536255309e+01 3.55359812311715074884e+02 1.66591271662605589655e-166 2.65124216880933567882e+06 9.48793224784357214219e+00 2.30560078695734305132e-01 1.68404650681715994942e+00 6.58435913249350290684e-14 -8.62993076608145132917e-13 8.62993076608145132917e-13 
2.800002e+03 1.37723014775175773701e-06 7.79353382494603938939e-12 4.35606490127132861545e+00 4.25614264972273161902e+01 3.51610911455984819440e+02 9.11417798480763469167e-160 2.74703348875810485333e+06 6.13122518034714492074e+00 2.12457443935784390243e-01 5.33081048239543275891e-01 3.49998133595203201454e-14 -1.00009293733826227154e-12 1.00009293733826227154e-12 
2.900001e+03 1.37588189921292196986e-06 1.50220575685580560510e-11 5.27455522539482934974e+00 5.29144246292384252683e+01 6.77730984719443881659e+02 1.05809036261146873377e-153 2.73921076756685553119e+06 5.87450829951849673449e+00 2.21479428998680366592e-01 -1.51808633377917079343e+00 2.76803484091976582896e-13 -1.23849587968977708733e-12 1.23849587968977708733e-12 
3.000002e+03 1.37452312851770015171e-06 1.50905506795024007610e-11 7.03372705752028704040e+00 8.45079945861236438986e+01 6.80821100924561278589e+02 3.34617457559954013853e-148 2.73041394808035157621e+06 5.27557929695454053132e+00 2.14504164943238734287e-01 -2.05828309415090249246e+00 1.30145953285072340103e-13 -1.96701308363537934285e-12 1.96701308363537934285e-12 
3.100000e+03 1.37332727533103634886e-06 1.10724616235194634157e-11 6.52616448406444416008e+00 1.38992140074515447168e+02 4.99542109003940538514e+02 3.81841346183557797406e-143 2.68552479922466725111e+06 5.43929954013628158549e+00 2.09570205305711132482e-01 -1.63099726443555437250e+00 1.45717376163557524803e-13 -3.19170619464109158584e-12 3.19170619464109158584e-12 
3.200002e+03 1.37291517835435222927e-06 6.39365777013427076652e-12 5.82681484065267785155e+00 1.62414305580020482012e+02 2.88454491452741649482e+02 5.21099960463738105558e-138 2.73351357974972901866e+06 7.08133734941026737886e+00 2.02287135324518446700e-01 -5.08732324401398261493e-01 -1.48368308561256382268e-15 -3.72055621809470179331e-12 3.72055621809470179331e-12 
3.300001e+03 1.37258057770154884607e-06 6.89003649607758061268e-12 5.49623537102139980703e+00 2.28196164826461711073e+02 3.10848976442032892464e+02 2.31585875421997959112e-133 2.68570750512063084170e+06 4.39917580598631463573e+00 2.00878816934587173249e-01 6.07487276126513542351e-01 5.27400168068361435945e-14 -5.19609824937246823567e-12 5.19609824937246823567e-12 
3.400000e+03 1.37220876627859866599e-06 6.02474675634941161676e-12 5.35635084405495298654e+00 2.57976655509499209984e+02 2.71810804427498794666e+02 2.06373466097762930954e-130 2.76395934814073471352e+06 3.39467200188982642928e+00 2.01330880220224828214e-01 1.01025315195497822351e+00 -3.41492512576544931418e-14 -5.86724073812764951312e-12 5.86724073812764951312e-12 
3.500002e+03 1.37194297966784471055e-06 6.05976885563928149040e-12 5.33511855237851140288e+00 2.42561541370810857643e+02 2.73390851749933858628e+02 1.15302718617931430723e-126 2.71074347641645604745e+06 4.24220392564003923042e+00 2.02357768746546484717e-01 -4.40316565628377676322e-01 7.43703335351169788333e-14 -5.50634190482010787722e-12 5.50634190482010787722e-12 
3.600002e+03 1.37162989127747913532e-06 5.75270675470418722350e-12 6.25648274965303397011e+00 3.80572401037939016533e+02 2.59537523130534964366e+02 5.47009971680445869168e-122 2.64485162299687508494e+06 6.34322818134393351386e+00 2.11216583623255044211e-01 -6.74645142834551458932e-01 -1.64568602848964569785e-14 -8.60917763726010684369e-12 8.60917763726010684369e-12 
3.700001e+03 1.37157543586788802449e-06 6.15534270331084719624e-12 8.41322532351399843265e+00 3.87834668000402416510e+02 2.77702734965682566326e+02 1.56509407389173971336e-118 2.63731691350680682808e+06 3.94854318960160810548e+00 2.10392254471500284030e-01 -2.85039754095192887640e-01 -6.61489995244701319346e-14 -8.78168379487110414444e-12 8.78168379487110414444e-12 
3.800002e+03 1.37155620935213869478e-06 5.10507360512308035235e-12 9.15588360193541994647e+00 3.13730197751346850055e+02 2.30319085496449304173e+02 9.20594058167918259301e-116 2.51755184350304072723e+06 4.85131982862786692579e+00 1.90391732048970557800e-01 -6.69732170459779285743e-01 4.90947817361875830357e-14 -7.10538080500863214475e-12 7.10538080500863214475e-12 
3.900000e+03 1.37124528138932041154e-06 4.84292958222175850030e-12 8.62457480794294362170e+00 2.82636111690786606232e+02 2.18492268433047343024e+02 1.75462145104911092802e-112 2.50153769896152755246e+06 5.92447019019015463925e+00 2.15606536593345249342e-01 9.74920668685532176845e-01 4.85995637821274573964e-15 -6.39485894916671193890e-12 6.39485894916671193890e-12 
4.000003e+03 1.37064249468621108064e-06 8.29555484616317049065e-12 8.23133868954729486234e+00 3.33528397734653538009e+02 3.74259952674644296167e+02 1.94579000112748453529e-110 2.60396278967620292678e+06 2.70729436567641190692e+00 2.02446380134855524746e-01 -6.89133616572768392672e-01 1.28568287772026172378e-13 -7.53650616208810885685e-12 7.53650616208810885685e-12 
4.100001e+03 1.37001531576730023427e-06 6.50730731139163748352e-12 8.43486344983539026998e+00 4.03297736664303045018e+02 2.93581872649208548864e+02 5.95753846149463032698e-107 2.56348584297096729279e+06 3.74756368611299128801e+00 2.04165394129184718519e-01 -6.34550748001437181500e-01 -3.31604120353499260820e-14 -9.10506894263483057290e-12 9.10506894263483057290e-12 
4.200001e+03 1.36930821120992016817e-06 5.94756150947765351456e-12 8.69170008499902913002e+00 4.35548887864967980477e+02 2.68328536227588585916e+02 6.86902461975502153862e-105 2.69384047785943560302e+06 3.86642066535344453015e+00 2.01715443899687985052e-01 -1.31212226798141845530e-01 2.53211364970998584090e-13 -9.81790376341026798719e-12 9.81790376341026798719e-12 
4.300001e+03 1.36845996194276167657e-06 5.80820631750415779584e-12 9.18098703105948921177e+00 4.44179806677832289097e+02 2.62041426019753771470e+02 1.13090762692897185418e-101 2.62600198840320948511e+06 4.59187303649725997445e+00 2.22318920337199188442e-01 -2.24267697780751007475e-01 1.24414034569905082167e-14 -1.00060722278842782925e-11 1.00060722278842782925e-11 
4.400000e+03 1.36651641736624127983e-06 5.18939118522551746709e-11 1.01140107598002355616e+01 5.44653488583865168948e+02 2.34123134065108251889e+03 1.18828579376463722122e-99 2.61540162548448424786e+06 3.96990749050287439204e+00 2.39688321183525204772e-01 2.06709120562145187705e+00 8.04800835379778310378e-13 -1.22655455453144037459e-11 1.22655455453144037459e-11 
4.500001e+03 1.36393322645896883990e-06 2.75656067585447404416e-11 1.12452189981800678709e+01 7.78068078652587814759e+02 1.24364227254460888616e+03 3.96758615731790469814e-97 2.49947804337481874973e+06 5.91767269429929321234e+00 2.48191304505933602043e-01 2.71633083126706820210e+00 -4.51920518433074327069e-14 -1.74909878706002666687e-11 1.74909878706002666687e-11 
4.600002e+03 1.36147380010067097248e-06 1.89925470126792285717e-11 1.23418317259917333928e+01 9.06966871241031412865e+02 8.56862485747281880322e+02 8.08856693292776941069e-95 2.47087780273709585890e+06 6.04520954768621532338e+00 2.53352877222997319162e-01 -6.34321975351335387572e-01 -8.58946498142820580696e-14 -2.03867584706331784324e-11 2.03867584706331784324e-11 
4.700003e+03 1.35921506996052474523e-06 7.38715514093930330915e-11 1.28077485644905539885e+01 7.93857589585703635748e+02 3.33276843408120566892e+03 9.88015248680086512866e-94 2.55778554144449206069e+06 3.74308403845782056152e+00 2.29900418721127264288e-01 9.89633599135519959056e-01 5.13438290182313175512e-13 -1.78410721870623217760e-11 1.78410721870623217760e-11 
4.800000e+03 1.35704771135179125919e-06 1.53770410999447540963e-11 1.29782468362214533641e+01 7.80173494520970621124e+02 6.93746323309907438670e+02 1.01106528421590809015e-90 2.60603176148124644533e+06 4.87785486783012078860e+00 2.24473939480420103809e-01 1.99818134230036004162e+00 1.19626481375599736830e-13 -1.75251555869769959682e-11 1.75251555869769959682e-11 
4.900003e+03 1.35596962099490598349e-06 8.75270316486832458345e-12 1.30173334293090814384e+01 8.16405155165072869750e+02 3.94884529486768769857e+02 7.93285316536467743853e-89 2.60295945629895664752e+06 5.27322682695793520935e+00 2.25385695619534753842e-01 2.78581027719396745468e+00 -9.61942449904000590055e-14 -1.83267524506233038542e-11 1.83267524506233038542e-11 
5.000002e+03 1.35526288799214993161e-06 8.97313107763165368170e-12 1.35558588485212272445e+01 8.08527059184109702983e+02 4.04829294090082896673e+02 4.79271924587108064659e-88 2.59422149593144282699e+06 4.91073869301701471102e+00 2.14930586077935914524e-01 1.93162910441343216306e+00 -1.59769531937278079108e-13 -1.81417920840228889211e-11 1.81417920840228889211e-11 
5.100003e+03 1.35454984693753185983e-08 6.51224757315509244738e-14 3.42481120260917759612e-01 8.17359411407133862326e+00 2.93804756129346866800e+00 1.98983250599199820875e-85 8.13022445597817189991e+05 2.47290457946883934781e+00 2.20276583261716701889e-01 1.52755565060394560284e-01 -9.05699303375063712394e-16 -1.83955540399691411113e-13 1.83955540399691411113e-13 
5.200000e+03 1.35356580660492715093e-08 7.37410584617800854285e-14 4.65663087699343669623e-01 8.55214423661453260195e+00 3.32688115043307419683e+00 4.48119938082061572075e-84 8.39322220858221058734e+05 1.89859812221674539856e+00 2.21514932612459192196e-01 3.07313482021968786828e-01 3.96144461824395903391e-16 -1.92693164497774559010e-13 1.92693164497774559010e-13 
5.300002e+03 1.35177482311241080052e-08 3.08830794775493944897e-13 5.53247475330921223424e-01 1.02540464009435936532e+01 1.39331245203698657065e+01 4.27016039792421304941e-82 8.58124604954213253222e+05 1.09857385864636492023e+00 2.20449891523024021911e-01 -2.52566907031933941818e-02 4.83756185444242771096e-15 -2.30871583349784160327e-13 2.30871583349784160327e-13 
5.400002e+03 1.35000366532160379092e-08 2.05093017097758615392e-13 6.55769444110415267168e-01 1.35391911503526944927e+01 9.25291970173749334094e+00 2.67521392855576116389e-80 8.23925452696922468022e+05 1.13314303858519638268e+00 2.16394781834551325206e-01 -2.53602623257108472643e-01 3.45501792383397114874e-15 -3.04457108722294967000e-13 3.04457108722294967000e-13 
5.500001e+03 1.34805819056447822203e-08 1.43490884439014240457e-13 9.21864228358987625178e-01 1.58335427194984923460e+01 6.47369496257707055520e+00 1.90997032935202314401e-79 8.02051924893675954081e+05 1.17279656204150040111e+00 2.46378098378548432423e-01 3.19495765205890569494e-01 2.42389643485104418156e-15 -3.56543276918353701960e-13 3.56543276918353701960e-13 
5.600001e+03 1.34638943393374856310e-08 7.44398424526706012757e-13 1.26859449487808362278e+00 1.58790439436702150999e+01 3.35840729524320025234e+01 7.67427014509759370799e-77 7.82077170769535005093e+05 9.68425745480364419393e-01 2.41562431951636180649e-01 6.68664529497893012078e-01 1.28936111840739607872e-14 -3.58655510464064349832e-13 3.58655510464064349832e-13 
5.700001e+03 1.34367978804607679638e-08 5.35481833234595922322e-13 1.71169408539062328778e+00 1.51863995343838098506e+01 2.41586499373461762730e+01 4.91981781424353174711e-75 7.75751618056981591508e+05 1.80558019073483100314e+00 2.31525894529234194108e-01 1.24852932339575661835e+00 2.58269598897046026736e-15 -3.44592780074440477560e-13 3.44592780074440477560e-13 
5.800003e+03 1.34201873280615585382e-08 1.31871912593623164234e-13 2.06648547486109812610e+00 1.53387932924948735547e+01 5.94949664991142057602e+00 1.43628218650980577118e-73 8.20728557504168828018e+05 2.21769877821782790406e+00 2.10980487450975057184e-01 6.35167955431209740880e-01 1.97723807774017236051e-15 -3.49132978645594681406e-13 3.49132978645594681406e-13 
5.900003e+03 1.34038910585660190130e-08 8.15007399166001853407e-14 2.36711017158037817509e+00 1.56650964661802643008e+01 3.67696478774330159922e+00 1.17438135109068648972e-72 8.34317518333782907575e+05 1.76986764243168059885e+00 2.12829776829909222968e-01 2.77360737337234541933e-01 8.94642480988894362540e-16 -3.57372239923406196921e-13 3.57372239923406196921e-13 
6.000001e+03 1.33895128526211902880e-08 1.29360912181453814194e-13 2.55299706509954127398e+00 1.43112162077776794433e+01 5.83621105143705598550e+00 1.08035611053735703017e-70 8.42265446769176865928e+05 1.78986474201560730179e+00 2.14810661307175687629e-01 5.05730310906494784362e-01 5.27298943986834524911e-15 -3.27734501247509210291e-13 3.27734501247509210291e-13 
6.100001e+03 1.33773041410634779370e-08 1.26980876610068217954e-13 2.67672544798887779294e+00 1.32650582478033154388e+01 5.72883402641229366736e+00 5.62478169919298180275e-69 8.09635598580292658880e+05 1.49000891226182541338e+00 2.17802960304546683323e-01 6.68680591277359903657e-01 2.09073123049944216693e-15 -3.04852207813898311621e-13 3.04852207813898311621e-13 
6.200002e+03 1.33718761624913321418e-08 5.84081677775406968021e-14 2.71270941527271869376e+00 1.21981146990355728832e+01 2.63512670503837309610e+00 1.54649815180276343716e-67 8.03335376576049486175e+05 1.36280502283389370888e+00 2.13310458901277366639e-01 6.76612295943458730285e-01 1.54756958248045547442e-15 -2.81499633707538354084e-13 2.81499633707538354084e-13 
6.300002e+03 1.33611794899359389701e-08 1.09515194203526723193e-13 2.64143718475299049686e+00 1.22907120982666384634e+01 4.94085714094502304050e+00 2.99811999787186233400e-66 8.07702886364692123607e+05 9.57078833729574696143e-01 2.02288659229799355765e-01 4.69177536465765765428e-01 2.52136528464253186969e-15 -2.84518326140813811558e-13 2.84518326140813811558e-13 
6.400003e+03 1.33448819442844294353e-08 8.91132626528789221567e-14 2.65396168627601536372e+00 1.10403960997908701103e+01 4.02040925310441821239e+00 4.68325328303845625770e-65 8.51973954445659182966e+05 9.89434854800404939290e-01 1.96874979601752680969e-01 3.04481388361041660495e-01 2.11246258080558864525e-15 -2.55489654687955451622e-13 2.55489654687955451622e-13 
6.500001e+03 1.33269653840470821020e-08 1.42743275966179775057e-13 2.71403124265645567803e+00 1.10395681023546092803e+01 6.43996606597510279357e+00 6.28843953330379195685e-64 8.75102449132091947831e+05 7.54896312939300928591e-01 1.99737766382384135389e-01 3.94616115389946120473e-01 4.72886776171119576718e-15 -2.55440101839958236472e-13 2.55440101839958236472e-13 
6.600002e+03 1.33125085836701464608e-08 9.46517777558523219349e-14 2.68648949052968299966e+00 1.23592382485117742164e+01 4.27028336505551386892e+00 7.32588952200489508868e-63 8.60722285633347113617e+05 8.80731400031591116218e-01 2.07067578397808788049e-01 3.09886867691580025763e-01 1.81855938745020889780e-15 -2.85550431506173379258e-13 2.85550431506173379258e-13 
6.700001e+03 1.32938601619299733891e-08 3.10140269493918888938e-13 2.65763396422518560769e+00 1.11303928234591822388e+01 1.39922024187425151354e+01 7.32737771271399722987e-62 8.54145611336350440979e+05 7.23205319752305841874e-01 2.03043380888762919900e-01 2.52282874158600345371e-01 5.63310803084470210132e-15 -2.57422459219316403274e-13 2.57422459219316403274e-13 
6.800003e+03 1.32755882866503541254e-08 1.27029111870022378268e-13 2.62677248636101934309e+00 1.09275233191997909188e+01 5.73101019502819308826e+00 6.18093055663133494485e-61 8.31434231858059880324e+05 1.09370908358559448814e+00 1.91191851423537839683e-01 -3.52015747233447168218e-02 4.71485554545205069971e-15 -2.52732526702426525647e-13 2.52732526702426525647e-13 
6.900000e+03 1.32540830306327967385e-08 2.18506317214581319173e-13 2.69821004221282967350e+00 1.05106900920003418776e+01 9.85807043125798365679e+00 4.38655835775015603644e-60 8.79536756073886062950e+05 7.56114427404762534657e-01 1.87509430871607013502e-01 -9.32466184861131114348e-02 3.00494852151631088046e-15 -2.43570557143934258794e-13 2.43570557143934258794e-13 
7.000003e+03 1.32375309117928809001e-08 1.35567433075436810338e-13 2.65559001208192713150e+00 1.02179926057635270809e+01 6.11622272746504602736e+00 2.62571525818883204587e-59 8.68288989400288905017e+05 8.83344103730426377652e-01 1.76319649243497661439e-01 7.53002181793727798365e-01 2.49808445775400743653e-15 -2.36648524390761549683e-13 2.36648524390761549683e-13 
7.100003e+03 1.32255574325019776505e-08 9.38992342193176400288e-14 2.66263451346069945913e+00 1.02241673655312581559e+01 4.23633181948778769765e+00 1.44092780534970212269e-58 8.27579691258876817301e+05 7.44889580092244374399e-01 1.94246963993019355899e-01 5.89770280688430958982e-01 2.99923155607211062497e-15 -2.36744335674621090355e-13 2.36744335674621090355e-13 
7.200000e+03 1.32148537715611162181e-08 1.02346812843151505754e-13 2.59936261159646342378e+00 1.34508565763509366775e+01 4.61745043477048699998e+00 9.44636160685501761891e-58 8.16351002081135287881e+05 7.25078519079835226435e-01 1.84318035768583077250e-01 4.86266739619443777443e-01 5.75942943785245624184e-15 -3.09140180370441736592e-13 3.09140180370441736592e-13 
7.300002e+03 1.31973654453936649425e-08 1.82838548966066065365e-13 2.52396411427678124539e+00 1.21810645861805078027e+01 8.24889328708255398226e+00 8.81839614539377961033e-57 8.19585172498722677119e+05 5.35857423491440387764e-01 1.90749031536075280835e-01 4.26913886431510292141e-01 5.97629866007246944359e-15 -2.80531311249164041521e-13 2.80531311249164041521e-13 
7.400001e+03 1.31772919647872471444e-08 1.29283253937103463944e-13 2.49297607322626824100e+00 9.15681622617639412454e+00 5.83270744361403004064e+00 9.24439464473705737332e-56 8.60073619855711469427e+05 6.19001512923689656276e-01 1.86335518447973996770e-01 4.19874452441826195859e-01 3.19385539211747250811e-15 -2.12367877286324075790e-13 2.12367877286324075790e-13 
7.500002e+03 1.31604920028344399695e-08 1.78084659886106664296e-13 2.52005362567520840855e+00 8.94735355294625911426e+00 8.03441814526500230897e+00 8.26170265078723411284e-55 8.79371542315667145886e+05 4.61555010968287438011e-01 1.76652946318312187302e-01 3.10404239702311679494e-01 4.85987101851289507226e-15 -2.07714326350508163381e-13 2.07714326350508163381e-13 
7.600002e+03 1.31449494333836049689e-08 1.02477672466734033926e-13 2.45580079720773314378e+00 9.00769445061555629195e+00 4.62335426127001003493e+00 5.86955156989492889143e-54 9.05627270913949934766e+05 6.48383577327830029624e-01 1.85594308492764148433e-01 4.74004007846910435653e-01 5.27161300563657282125e-15 -2.08779154095136885997e-13 2.08779154095136885997e-13 
