Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0378,306471397892951.3,53651.20397974041,3.5006167486108527e+40,3622123169553.179,493263.6037355609,1.6223649157318028e+42
0379,326831321580399.75,50796.96148686583,5.212229961051116e+40,4996108004985.691,460982.5695836015,8.597966706545227e+41
0380,326831321580399.75,53651.20397974041,2.0234222700771008e+40,6891288349137.303,445643.1351108912,4.823863615877543e+41
0381,348543823340088.1,50796.96148686583,1.5947068891719783e+40,4996108004985.691,527805.1684035911,1.79190615810971e+42
0382,359935142432174.0,53651.20397974041,5.728467682139463e+40,8093469310810.928,430814.1282887437,4.249642168728542e+41
0383,465542285604540.44,52204.57970602628,1.3783145288865227e+40,8093469310810.928,389222.6333479636,1.1797236707054278e+42
0384,316487680644833.06,55137.91519220738,2.9116280696422676e+40,2800453276219.6113,584205.2955044999,6.618004217065699e+42
0385,306471397892951.3,53651.20397974041,5.282890470508399e+39,2711823817433.4067,545972.6933965883,4.1387250426715993e+42
0386,326831321580399.75,52204.57970602628,6.032663441694725e+40,4536607820492.515,476850.00108219223,1.1471020547976701e+42
0387,348543823340088.1,52204.57970602628,2.855094312890845e+40,4254000301181.0786,493263.6037355609,2.2221218235754754e+42
0388,348543823340088.1,52204.57970602628,4.518735215243365e+40,4996108004985.691,460982.5695836015,5.4439000496699314e+41
0389,480757418884944.3,49427.297582481406,4.1231485089199054e+40,4536607820492.515,493263.6037355609,8.641643971154183e+41
0390,306471397892951.3,52204.57970602628,1.7426668979080092e+40,3988997788326.376,510242.17724234634,2.6700625035894652e+42
0391,316487680644833.06,49427.297582481406,3.491777941791814e+40,4254000301181.0786,476850.00108219223,1.0972258352287562e+42
0392,326831321580399.75,49427.297582481406,3.2249506971620043e+40,5681974232668.811,445643.1351108912,5.738132331051683e+41
0393,316487680644833.06,46797.76678721456,4.350750400278587e+40,6257485343945.197,430814.1282887437,2.7727148321264483e+41
0394,278284724639857.44,50796.96148686583,1.1406587763778292e+40,3988997788326.376,476850.00108219223,2.004654555085227e+42
0395,326831321580399.75,48094.56461168163,4.831820070862121e+39,4254000301181.0786,527805.1684035911,2.7937057297345765e+42
0396,296772113009551.75,49427.297582481406,1.607450527763192e+40,5328016230076.534,493263.6037355609,1.3141964801327998e+42
0397,296772113009551.75,46797.76678721456,2.189615098550611e+40,5159393814953.366,445643.1351108912,1.1968297709119411e+42
0398,348543823340088.1,46797.76678721456,1.3563631673024375e+40,17512146182085.709,351646.4488109529,4.00546828138129e+42
0399,348543823340088.1,46797.76678721456,2.757325061303199e+40,6891288349137.303,460982.5695836015,8.304743197023648e+41
0400,371698759473522.7,45535.93517173839,3.8688173303395183e+40,2711823817433.4067,564765.5608154068,1.9909652788356258e+43
0401,436541376626919.4,46797.76678721456,4.260984335717301e+40,3622123169553.179,527805.1684035911,8.921738990912721e+41
0402,436541376626919.4,49427.297582481406,4.0814114518506535e+40,3507489292637.443,493263.6037355609,2.9477753310253986e+41
0403,306471397892951.3,49427.297582481406,3.4660544356266952e+40,2800453276219.6113,564765.5608154068,1.0936333756787267e+43
0404,287379793565330.1,49427.297582481406,3.4084021194958686e+40,4254000301181.0786,476850.00108219223,1.0039622503051135e+42
0405,383846842129873.5,49427.297582481406,4.145794680782593e+40,335286096649.30994,691913.6638317006,1.1922593730255779e+30
0406,480757418884944.3,48094.56461168163,8.211914573709352e+40,294814000000.0001,715729.9497136263,8.64481121019824e+19
0407,348543823340088.1,50796.96148686583,9.986610562154695e+39,2891979376341.5117,604314.1632126757,5.1853129046670526e+42
0408,296772113009551.75,52204.57970602628,4.411154276325763e+40,3622123169553.179,604314.1632126757,3.0753716630504523e+42
0409,287379793565330.1,50796.96148686583,5.111496811269945e+39,2096653133691.913,691913.6638317006,9.338001501710937e+42
0410,244693214630330.4,53651.20397974041,9.062248119677633e+39,3288990606564.976,527805.1684035911,5.0282189373946555e+42
0411,236949101430692.06,55137.91519220738,2.238478732243804e+40,5502149664498.068,460982.5695836015,6.585359176423225e+41
0412,278284724639857.44,50796.96148686583,1.745202019998535e+40,4254000301181.0786,493263.6037355609,1.1607216078489148e+42
0413,316487680644833.06,52204.57970602628,3.608581155293431e+39,6257485343945.197,445643.1351108912,5.087060834694852e+41
0414,359935142432174.0,50796.96148686583,2.5489880790860652e+40,5502149664498.068,445643.1351108912,6.133051939430281e+41
0415,278284724639857.44,52204.57970602628,2.539168270067945e+40,4393032100351.1543,476850.00108219223,7.13391941713244e+41
0416,337513019616912.56,53651.20397974041,2.8138428285056143e+40,5681974232668.811,460982.5695836015,4.9353264075809654e+41
0417,269477498772982.75,50796.96148686583,1.4657564955026176e+40,5159393814953.366,460982.5695836015,5.489087340692578e+41
0418,359935142432174.0,50796.96148686583,5.124917016461429e+39,8093469310810.928,416478.5643719295,2.1648630857542777e+41
0419,348543823340088.1,49427.297582481406,3.1001028742211953e+40,6461996247578.049,430814.1282887437,2.9213733219049613e+41
0420,269477498772982.75,50796.96148686583,1.1806686765559647e+40,3622123169553.179,510242.17724234634,9.60393323052475e+41
0421,260949006234250.75,52204.57970602628,2.0506830387347862e+40,3396483377864.7783,527805.1684035911,2.1612776506443398e+42
0422,326831321580399.75,49427.297582481406,4.3557718555205905e+40,3507489292637.443,564765.5608154068,2.7308305066284957e+42
0423,296772113009551.75,48094.56461168163,2.0998982924860762e+40,3862752970003.271,493263.6037355609,1.2674863168265979e+42
0424,316487680644833.06,48094.56461168163,2.7504466127822465e+40,5328016230076.534,445643.1351108912,1.221044809078708e+42
0425,287379793565330.1,50796.96148686583,5.670928678040483e+39,4119368615813.722,460982.5695836015,7.966857571628403e+41
0426,359935142432174.0,48094.56461168163,4.468782510194502e+39,2165177213798.77,564765.5608154068,6.774238447722708e+42
0427,296772113009551.75,49427.297582481406,4.612667434404618e+40,4837989905933.884,476850.00108219223,9.844052876700675e+41
0428,296772113009551.75,46797.76678721456,3.3087145706003947e+40,5681974232668.811,430814.1282887437,1.7757087343908235e+41
0429,383846842129873.5,48094.56461168163,3.028788261394798e+40,11163575869463.494,363750.433443757,5.5551658620901663e+42
0430,480757418884944.3,49427.297582481406,4.752604566205336e+40,3622123169553.179,363750.433443757,1.9267418153729813e+42
0431,287379793565330.1,49427.297582481406,7.87486255723467e+39,4254000301181.0786,445643.1351108912,3.499876531833037e+41
0432,316487680644833.06,52204.57970602628,2.714912610699469e+40,4393032100351.1543,430814.1282887437,4.2865804364252744e+41
0433,278284724639857.44,50796.96148686583,9.883530462981677e+39,4684875968766.25,460982.5695836015,4.667969995973318e+41
0434,465542285604540.44,50796.96148686583,6.270987182229415e+40,2384481894425.3154,510242.17724234634,2.4948528359037896e+41
0435,316487680644833.06,50796.96148686583,2.069237344605334e+40,3084103273751.8486,527805.1684035911,2.1361876315291282e+42
0436,422725603917276.94,50796.96148686583,3.198984210589418e+40,3184899793878.313,527805.1684035911,7.530200853817951e+41
0437,287379793565330.1,52204.57970602628,1.8236567369801977e+40,3862752970003.271,460982.5695836015,7.501427345352378e+41
0438,287379793565330.1,50796.96148686583,1.1763825530624445e+40,3184899793878.313,510242.17724234634,9.497756134466808e+41
0439,306471397892951.3,49427.297582481406,3.7442168442636715e+39,3288990606564.976,510242.17724234634,5.029879172422484e+41
0440,269477498772982.75,52204.57970602628,1.4695418395418947e+40,4996108004985.691,445643.1351108912,2.5977353531304277e+41
0441,337513019616912.56,49427.297582481406,1.752833232032067e+40,5502149664498.068,445643.1351108912,6.133103881374945e+41
0442,269477498772982.75,49427.297582481406,3.748242534240651e+39,2711823817433.4067,564765.5608154068,3.220316187663045e+42
0443,278284724639857.44,48094.56461168163,1.053433724879507e+40,3988997788326.376,476850.00108219223,1.1324402174313858e+42
0444,260949006234250.75,50796.96148686583,9.177370743990461e+39,4837989905933.884,430814.1282887437,4.750983932761562e+41
0445,296772113009551.75,49427.297582481406,1.8169932042290753e+40,6673191099699.122,402620.02379144216,2.1960687419984037e+41
0446,269477498772982.75,48094.56461168163,8.645052841924966e+39,5328016230076.534,416478.5643719295,2.550232262529696e+41
0447,278284724639857.44,46797.76678721456,2.351879824200504e+40,6059446853495.872,416478.5643719295,3.667418634915582e+41
0448,260949006234250.75,50796.96148686583,3.74089792152672e+40,7837325132005.645,389222.6333479636,1.8690900294272476e+41
0449,260949006234250.75,48094.56461168163,6.879973174039392e+39,5159393814953.366,430814.1282887437,7.52611832857812e+41
0450,269477498772982.75,50796.96148686583,3.3737348858096046e+40,7116513584197.631,402620.02379144216,9.822373930769714e+40
0451,215156506932285.7,49427.297582481406,4.3718823114609643e+39,3184899793878.313,510242.17724234634,1.4041251382109344e+42
0452,252690425600276.66,49427.297582481406,1.5452622491437945e+40,3862752970003.271,476850.00108219223,6.456288188162121e+41
0453,244693214630330.4,46797.76678721456,3.087895205063185e+40,4837989905933.884,445643.1351108912,2.394662345316459e+41
0454,236949101430692.06,50796.96148686583,2.1109221648757783e+40,6059446853495.872,389222.6333479636,1.0021539504391193e+41
0455,260949006234250.75,49427.297582481406,3.142507392381616e+40,8357984947891.931,351646.4488109529,2.4660018714810757e+40
0456,260949006234250.75,48094.56461168163,2.7858449668401854e+40,7349099765997.988,376271.0480311265,1.5823219207219061e+41
0457,229450075898644.53,49427.297582481406,1.5932638717148307e+40,4254000301181.0786,445643.1351108912,9.884366797153124e+41
0458,269477498772982.75,46797.76678721456,1.549482473202021e+40,6461996247578.049,402620.02379144216,1.6937066798278684e+41
0459,236949101430692.06,49427.297582481406,4.075602609720971e+39,5502149664498.068,402620.02379144216,1.1656793375490638e+41
0460,229450075898644.53,49427.297582481406,2.6279674552227824e+39,4837989905933.884,416478.5643719295,5.1385121080768265e+41
0461,450808684738713.25,46797.76678721456,7.819351390936824e+39,1966042341572.603,445643.1351108912,1.6938873404934356e+41
0462,229450075898644.53,50796.96148686583,1.5276739161111688e+40,3084103273751.8486,476850.00108219223,1.8724004855407357e+42
0463,244693214630330.4,48094.56461168163,1.8917690502360654e+40,5502149664498.068,430814.1282887437,7.025270806797916e+41
0464,244693214630330.4,46797.76678721456,8.714031047591966e+39,6059446853495.872,416478.5643719295,1.2309232088293376e+41
0465,229450075898644.53,48094.56461168163,1.0220414622426579e+40,4536607820492.515,416478.5643719295,6.644364718740113e+41
0466,252690425600276.66,48094.56461168163,9.926865984959811e+39,6673191099699.122,402620.02379144216,9.935851185597965e+40
0467,222188381437239.4,49427.297582481406,7.740025302369618e+39,6673191099699.122,389222.6333479636,7.336539050833167e+40
0468,215156506932285.7,50796.96148686583,9.099953789954762e+39,6059446853495.872,376271.0480311265,5.207339259604368e+40
0469,208347178983248.0,50796.96148686583,7.806006252456474e+39,5867675935648.598,376271.0480311265,5.317186938440107e+40
0470,201753354380024.28,52204.57970602628,1.852550918875089e+40,6673191099699.122,376271.0480311265,1.1005188403859911e+41
0471,208347178983248.0,50796.96148686583,1.5039151062979892e+40,5681974232668.811,402620.02379144216,1.4967022533094528e+41
0472,201753354380024.28,53651.20397974041,1.0532669369189511e+40,4393032100351.1543,430814.1282887437,2.4602645463040107e+41
0473,422725603917276.94,45535.93517173839,8.210972841895443e+40,3988997788326.376,363750.433443757,6.341598863127106e+40
0474,236949101430692.06,49427.297582481406,2.4116207425189833e+39,5328016230076.534,416478.5643719295,2.3534438664584404e+41
0475,222188381437239.4,48094.56461168163,1.0658273147979219e+40,6461996247578.049,402620.02379144216,2.7211431821517067e+41
0476,208347178983248.0,52204.57970602628,4.396352098792277e+39,4536607820492.515,416478.5643719295,1.7969728740041488e+41
0477,215156506932285.7,50796.96148686583,2.0137380388954793e+40,6059446853495.872,389222.6333479636,1.1821678171535566e+41
0478,183197770019712.28,55137.91519220738,1.362692233286592e+40,4837989905933.884,430814.1282887437,2.5434505163233437e+41
0479,269477498772982.75,49427.297582481406,9.187734468112046e+39,13539558113731.52,351646.4488109529,1.343349235130398e+42
0480,229450075898644.53,50796.96148686583,4.155285148705603e+39,4837989905933.884,445643.1351108912,7.709592417687199e+41
0481,215156506932285.7,50796.96148686583,6.464981517293448e+39,5328016230076.534,416478.5643719295,2.725994412872833e+41
0482,229450075898644.53,50796.96148686583,1.2429987589753505e+40,6257485343945.197,402620.02379144216,2.395594917900581e+41
0483,201753354380024.28,50796.96148686583,2.1137258391739386e+39,3862752970003.271,476850.00108219223,1.061021581130041e+42
0484,195368212817820.12,50796.96148686583,1.5765533566319658e+40,3622123169553.179,460982.5695836015,5.400852290890563e+41
0485,208347178983248.0,52204.57970602628,6.802400809451346e+39,4119368615813.722,460982.5695836015,8.238103232405856e+41
0486,229450075898644.53,49427.297582481406,2.2625241858579813e+40,4837989905933.884,445643.1351108912,7.456203535752669e+41
0487,208347178983248.0,50796.96148686583,1.473262629901255e+40,6461996247578.049,389222.6333479636,9.516644163931036e+40
0488,183197770019712.28,53651.20397974041,1.5250140541599263e+40,5867675935648.598,402620.02379144216,2.2981338756897246e+41
0489,177399880318941.1,55137.91519220738,7.779300980757083e+39,3622123169553.179,460982.5695836015,3.997597078257042e+41
0490,195368212817820.12,50796.96148686583,5.360780136567837e+39,3622123169553.179,476850.00108219223,7.427757781564696e+41
0491,201753354380024.28,52204.57970602628,1.4014412839271636e+40,4536607820492.515,430814.1282887437,2.478203804602326e+41
0492,195368212817820.12,52204.57970602628,1.5084312959007987e+40,5328016230076.534,416478.5643719295,1.8528442403239516e+41
0493,189185149842584.28,53651.20397974041,7.194986958391931e+39,3740503579855.1514,460982.5695836015,8.061045315316714e+41
0494,201753354380024.28,50796.96148686583,4.779568543143527e+39,6461996247578.049,389222.6333479636,1.6139451622955014e+41
0495,183197770019712.28,53651.20397974041,7.812690663326572e+39,5159393814953.366,430814.1282887437,2.9416656758754757e+41
0496,183197770019712.28,53651.20397974041,1.3582705526363372e+40,5159393814953.366,416478.5643719295,2.802835071296661e+41
0497,183197770019712.28,53651.20397974041,7.056597092544439e+39,6257485343945.197,389222.6333479636,1.6318272783501905e+41
0498,215156506932285.7,53651.20397974041,2.8220934967983565e+40,3988997788326.376,460982.5695836015,7.846426961007425e+41
0499,201753354380024.28,55137.91519220738,1.313956383178912e+40,4684875968766.25,416478.5643719295,3.3835661507189144e+41
0500,201753354380024.28,53651.20397974041,1.8544317738609402e+39,6059446853495.872,389222.6333479636,9.375214941673164e+40
0501,195368212817820.12,53651.20397974041,1.1579094950776397e+40,4996108004985.691,416478.5643719295,1.8373094045276196e+41
0502,195368212817820.12,55137.91519220738,8.92808067785271e+39,5328016230076.534,416478.5643719295,2.2449962385703378e+41
0503,189185149842584.28,53651.20397974041,8.825418231147569e+39,5502149664498.068,430814.1282887437,2.2623892714594605e+41
0504,189185149842584.28,53651.20397974041,6.620548887805927e+39,4536607820492.515,445643.1351108912,5.194568561023115e+41
0505,222188381437239.4,52204.57970602628,5.708889576273443e+39,4996108004985.691,460982.5695836015,1.2076449502897872e+42
0506,183197770019712.28,55137.91519220738,5.2955283049096045e+39,3507489292637.443,493263.6037355609,7.125661295777266e+41
0507,183197770019712.28,55137.91519220738,1.1482402179704173e+40,4996108004985.691,445643.1351108912,7.613472085789456e+40
0508,171785483708608.12,56665.82417966015,6.219139979967353e+39,3740503579855.1514,493263.6037355609,8.375201378070305e+41
0509,166348772952636.78,56665.82417966015,4.79184609312659e+39,3396483377864.7783,493263.6037355609,7.796690323423038e+41
0510,195368212817820.12,55137.91519220738,1.4986083091200979e+40,5681974232668.811,416478.5643719295,2.5539365231213552e+41
0511,189185149842584.28,55137.91519220738,1.6014674278626015e+40,4536607820492.515,445643.1351108912,3.3509443829466074e+41
0512,189185149842584.28,52204.57970602628,1.9361951813802494e+40,5867675935648.598,402620.02379144216,1.3175517581169046e+41
0513,177399880318941.1,55137.91519220738,1.3753618985421032e+39,3622123169553.179,460982.5695836015,6.158266912205405e+41
0514,195368212817820.12,55137.91519220738,6.238712022744683e+39,4837989905933.884,416478.5643719295,2.532185044801093e+41
0515,222188381437239.4,53651.20397974041,9.640111151086488e+39,6461996247578.049,389222.6333479636,1.0320814893425296e+41
0516,195368212817820.12,55137.91519220738,1.3364565486983952e+40,6891288349137.303,363750.433443757,7.154196846399736e+40
0517,183197770019712.28,56665.82417966015,1.4721696318475857e+40,5502149664498.068,389222.6333479636,6.12183130879204e+40
0518,189185149842584.28,53651.20397974041,5.1545397041363415e+39,3740503579855.1514,476850.00108219223,4.714593107989407e+41
0519,260949006234250.75,53651.20397974041,1.6109270577979342e+40,3622123169553.179,476850.00108219223,4.846247175064354e+41
0520,215156506932285.7,50796.96148686583,6.650589841772719e+39,5328016230076.534,416478.5643719295,2.1902287841265833e+41
0521,189185149842584.28,53651.20397974041,5.926417829065984e+39,5328016230076.534,389222.6333479636,1.1672109910320751e+41
0522,183197770019712.28,53651.20397974041,8.555539684348462e+39,6059446853495.872,363750.433443757,3.472242438027019e+40
0523,183197770019712.28,55137.91519220738,5.688315377473869e+39,6673191099699.122,351646.4488109529,4.907818501803702e+40
0524,208347178983248.0,52204.57970602628,2.6213523004971925e+39,5681974232668.811,389222.6333479636,5.37684105870038e+40
0525,195368212817820.12,53651.20397974041,1.5802030499242538e+40,6673191099699.122,363750.433443757,7.459070741623511e+40
0526,189185149842584.28,52204.57970602628,2.1832913675582375e+40,3862752970003.271,416478.5643719295,2.212282472590762e+41
0527,201753354380024.28,52204.57970602628,7.897085341406142e+39,6257485343945.197,351646.4488109529,5.8430156156903555e+40
0528,189185149842584.28,55137.91519220738,1.1969681584858206e+40,6891288349137.303,339945.2305545469,1.851033948867357e+40
0529,183197770019712.28,55137.91519220738,9.19425955970079e+39,7837325132005.645,339945.2305545469,1.8567998222920173e+40
0530,195368212817820.12,55137.91519220738,2.1065217751679552e+40,7349099765997.988,339945.2305545469,7.635241459377203e+39
0531,195368212817820.12,53651.20397974041,8.106068724790994e+39,8913233943034.248,328633.3764141353,9.04053358639197e+39
0532,195368212817820.12,50796.96148686583,1.417966197172216e+40,8913233943034.248,328633.3764141353,2.9007965648068405e+40
0533,189185149842584.28,49427.297582481406,7.185687862742087e+39,6257485343945.197,376271.0480311265,4.2214395857692137e+40
0534,222188381437239.4,48094.56461168163,4.652443431162723e+39,6257485343945.197,363750.433443757,5.349383980285513e+40
0535,195368212817820.12,49427.297582481406,1.4590874168014505e+40,4254000301181.0786,430814.1282887437,2.807064085754316e+41
0536,189185149842584.28,50796.96148686583,1.7383361028373526e+40,6673191099699.122,376271.0480311265,1.4780043460437765e+41
0537,208347178983248.0,48094.56461168163,5.547396684107907e+39,5867675935648.598,389222.6333479636,3.6559053365644735e+40
0538,236949101430692.06,45535.93517173839,1.4033136169063901e+40,4393032100351.1543,445643.1351108912,7.408351173281045e+41
0539,252690425600276.66,45535.93517173839,5.733653494214904e+39,6461996247578.049,416478.5643719295,1.3005253340334358e+41
0540,316487680644833.06,45535.93517173839,3.065387495003009e+40,6059446853495.872,389222.6333479636,9.206869332059241e+40
0541,183197770019712.28,50796.96148686583,4.794619435403981e+39,6059446853495.872,351646.4488109529,4.411713622963266e+40
0542,166348772952636.78,52204.57970602628,6.450452097788845e+39,5867675935648.598,363750.433443757,6.691777611113177e+40
0543,189185149842584.28,48094.56461168163,1.0100691936163552e+40,8093469310810.928,339945.2305545469,4.572702019911503e+40
0544,171785483708608.12,52204.57970602628,6.909577064762977e+39,8913233943034.248,317697.9300964932,2.1279329828828628e+40
0545,166348772952636.78,53651.20397974041,3.651195660550309e+39,7349099765997.988,328633.3764141353,2.9993458785493734e+40
0546,166348772952636.78,52204.57970602628,4.8874191995462654e+39,6891288349137.303,339945.2305545469,2.2506664681222596e+40
0547,222188381437239.4,45535.93517173839,1.5202159813327309e+40,8357984947891.931,339945.2305545469,2.443018498585184e+40
0548,236949101430692.06,45535.93517173839,1.4905612023540702e+40,9816030217985.477,328633.3764141353,2.9067207164716774e+40
0549,171785483708608.12,49427.297582481406,1.1049941846891934e+40,6673191099699.122,339945.2305545469,1.7251945117903345e+40
0550,215156506932285.7,46797.76678721456,4.512112104522146e+39,7837325132005.645,351646.4488109529,4.441366339481546e+40
0551,189185149842584.28,46797.76678721456,6.826146857597876e+39,6891288349137.303,351646.4488109529,5.727730875173637e+39
0552,161084124603837.34,50796.96148686583,1.4585792696293388e+40,5328016230076.534,389222.6333479636,9.283202238504205e+40
0553,166348772952636.78,46797.76678721456,5.965631753004162e+39,4254000301181.0786,402620.02379144216,1.4039398291816405e+41
0554,236949101430692.06,45535.93517173839,1.728528100225613e+40,7589287469431.688,363750.433443757,2.095713189410404e+40
0555,183197770019712.28,45535.93517173839,1.2292655134737318e+40,7349099765997.988,339945.2305545469,4.081385573120634e+40
0556,166348772952636.78,49427.297582481406,1.5525724077838733e+40,4684875968766.25,376271.0480311265,7.820483775382355e+40
0557,166348772952636.78,49427.297582481406,6.273885585652509e+39,6461996247578.049,351646.4488109529,8.314905589097832e+39
0558,161084124603837.34,52204.57970602628,9.17121978276545e+39,6673191099699.122,351646.4488109529,6.879562278424016e+39
0559,166348772952636.78,49427.297582481406,8.259467170311115e+39,4837989905933.884,376271.0480311265,8.548878753134699e+40
0560,166348772952636.78,48094.56461168163,7.701513295173045e+39,6461996247578.049,351646.4488109529,4.889627235636869e+40
0561,166348772952636.78,48094.56461168163,7.607593290625428e+39,6257485343945.197,351646.4488109529,1.107173115113925e+40
0562,166348772952636.78,48094.56461168163,1.1744099152910054e+40,7837325132005.645,328633.3764141353,2.6940980192461663e+40
0563,161084124603837.34,49427.297582481406,1.7176360262283973e+40,7349099765997.988,339945.2305545469,4.715344677877889e+40
0564,166348772952636.78,48094.56461168163,6.68501831422594e+39,6059446853495.872,363750.433443757,3.631595050712843e+40
0565,177399880318941.1,45535.93517173839,4.524490604537228e+39,6059446853495.872,363750.433443757,5.948186195678562e+40
0566,171785483708608.12,45535.93517173839,1.418066706411774e+40,6891288349137.303,363750.433443757,5.742381852200965e+40
0567,166348772952636.78,46797.76678721456,5.536167869808682e+39,6891288349137.303,351646.4488109529,3.172941478180618e+40
0568,166348772952636.78,45535.93517173839,5.472462588213208e+39,4996108004985.691,389222.6333479636,4.983881015762569e+40
0569,177399880318941.1,45535.93517173839,5.2775523893891646e+39,6461996247578.049,351646.4488109529,1.842744522957839e+40
0570,171785483708608.12,45535.93517173839,1.2763942216439789e+40,8093469310810.928,339945.2305545469,6.247353607692008e+40
0571,189185149842584.28,43113.424743658674,7.046459077332578e+39,7116513584197.631,351646.4488109529,4.480216404757329e+40
0572,166348772952636.78,46797.76678721456,6.923999103688936e+39,5328016230076.534,376271.0480311265,6.419419962980637e+40
0573,183197770019712.28,44308.126953854226,1.7738716799600011e+40,6257485343945.197,351646.4488109529,8.82936086126555e+39
0574,166348772952636.78,46797.76678721456,1.2700199481636197e+40,6059446853495.872,363750.433443757,2.0148270654571404e+40
0575,177399880318941.1,43113.424743658674,8.365143897719689e+39,5502149664498.068,376271.0480311265,5.795948471828051e+40
0576,171785483708608.12,44308.126953854226,8.316020654585031e+39,5159393814953.366,389222.6333479636,4.982282189171407e+40
0577,171785483708608.12,45535.93517173839,1.5528837679247495e+40,5159393814953.366,376271.0480311265,4.550494975343766e+40
0578,195368212817820.12,44308.126953854226,2.0943815598776772e+40,7589287469431.688,351646.4488109529,7.021981655984549e+40
0579,215156506932285.7,41950.93588729162,9.764972473230174e+39,4536607820492.515,445643.1351108912,6.848623827891101e+41
0580,201753354380024.28,41950.93588729162,9.098849332480371e+39,4837989905933.884,402620.02379144216,1.625756964779026e+41
0581,201753354380024.28,43113.424743658674,7.422374870024458e+39,6461996247578.049,363750.433443757,5.588238005045103e+40
0582,171785483708608.12,46797.76678721456,1.7288133018117185e+40,3988997788326.376,416478.5643719295,2.2460484770927737e+41
0583,183197770019712.28,45535.93517173839,1.1523066843225872e+40,5159393814953.366,389222.6333479636,1.0462585650597278e+41
0584,171785483708608.12,46797.76678721456,6.009127072697767e+39,5328016230076.534,376271.0480311265,4.722469714117343e+40
0585,161084124603837.34,48094.56461168163,1.2067422229314209e+40,4393032100351.1543,402620.02379144216,9.934959625406007e+40
0586,171785483708608.12,43113.424743658674,6.042315595127678e+39,4254000301181.0786,416478.5643719295,2.0641299850680415e+41
0587,222188381437239.4,40819.79179996614,8.535890550120777e+39,4684875968766.25,430814.1282887437,2.8825123711191448e+41
0588,183197770019712.28,43113.424743658674,1.0323514083326042e+40,3396483377864.7783,445643.1351108912,2.7274729332842667e+41
0589,183197770019712.28,41950.93588729162,1.7271960262027345e+40,4684875968766.25,416478.5643719295,1.5262828108063036e+41
0590,383846842129873.5,41950.93588729162,8.280043669592744e+40,2462412967391.7036,416478.5643719295,3.161733694297755e+40
0591,244693214630330.4,43113.424743658674,4.3417655696351117e+40,8631145644288.462,363750.433443757,5.080008154430666e+40
0592,252690425600276.66,43113.424743658674,5.118448009574393e+40,4536607820492.515,430814.1282887437,3.995145176754009e+41
0593,252690425600276.66,39719.147316981514,1.2299440257777668e+40,5502149664498.068,416478.5643719295,1.6108818361165908e+41
0594,222188381437239.4,41950.93588729162,2.1073916272350364e+40,3862752970003.271,476850.00108219223,7.360348579144059e+41
0595,222188381437239.4,40819.79179996614,3.6701314609889973e+40,6059446853495.872,389222.6333479636,4.008576687326554e+41
0596,260949006234250.75,41950.93588729162,2.2563347277826624e+40,7349099765997.988,351646.4488109529,1.0271882900544403e+41
0597,278284724639857.44,40819.79179996614,1.2361366723912673e+40,6257485343945.197,389222.6333479636,3.174272035528961e+40
0598,166348772952636.78,48094.56461168163,1.359566253161644e+40,6461996247578.049,363750.433443757,4.804333293143293e+40
0599,222188381437239.4,41950.93588729162,1.5618659860182466e+40,8913233943034.248,351646.4488109529,1.4046611314262096e+41
0600,183197770019712.28,44308.126953854226,1.0350146144120215e+40,4996108004985.691,402620.02379144216,1.84068095937097e+41
0601,177399880318941.1,43113.424743658674,8.360539221548878e+39,6059446853495.872,389222.6333479636,1.472452552917918e+41
0602,166348772952636.78,44308.126953854226,1.2486279553460554e+40,3988997788326.376,416478.5643719295,1.76700739909852e+41
0603,177399880318941.1,46797.76678721456,1.4266223056313433e+40,6257485343945.197,376271.0480311265,6.643095221551104e+40
0604,208347178983248.0,45535.93517173839,1.3193350840690192e+40,3740503579855.1514,476850.00108219223,2.6681749535844486e+41
0605,155986093187309.53,48094.56461168163,5.485542286983908e+39,3988997788326.376,430814.1282887437,2.214124813248896e+41
0606,215156506932285.7,45535.93517173839,2.0368587154255341e+40,5867675935648.598,389222.6333479636,1.614922748129795e+41
0607,177399880318941.1,46797.76678721456,1.640581218885862e+40,7116513584197.631,363750.433443757,1.5718821906670487e+40
0608,155986093187309.53,49427.297582481406,1.2270223433875178e+40,4837989905933.884,389222.6333479636,4.0491275535408627e+40
0609,189185149842584.28,44308.126953854226,1.3170075297867982e+40,5867675935648.598,389222.6333479636,8.43160083326224e+40
0610,189185149842584.28,44308.126953854226,8.46078725405099e+39,4996108004985.691,376271.0480311265,9.23172616647057e+40
0611,208347178983248.0,41950.93588729162,1.5597789068643716e+40,6891288349137.303,363750.433443757,5.133188383371308e+40
0612,195368212817820.12,43113.424743658674,1.2250205501338108e+40,6673191099699.122,363750.433443757,7.854942237878873e+40
0613,244693214630330.4,43113.424743658674,1.430837610880144e+40,6059446853495.872,376271.0480311265,7.628374219711299e+40
0614,201753354380024.28,44308.126953854226,1.2891337966242956e+40,4393032100351.1543,416478.5643719295,1.237961128595554e+41
0615,208347178983248.0,43113.424743658674,1.6154302314245133e+40,5328016230076.534,351646.4488109529,5.522262949291842e+40
0616,183197770019712.28,45535.93517173839,1.0002148286929797e+40,7589287469431.688,339945.2305545469,2.5213188944466267e+40
0617,166348772952636.78,45535.93517173839,8.643954890710265e+39,3184899793878.313,416478.5643719295,1.9996378159673624e+41
