radius_rg T_0deg chi2_0deg T_15deg chi2_15deg T_30deg chi2_30deg T_45deg chi2_45deg nuLnusavg_last
 2.00000e-01  9.07048e+05  4.89565e+43  8.76865e+05  3.78671e+43  8.19480e+05  1.33307e+43  6.68890e+05  1.25017e+42  4.66394e-13
 2.06537e-01  9.07048e+05  4.62905e+43  8.76865e+05  3.48824e+43  7.92211e+05  1.20333e+43  6.68890e+05  9.83080e+41  4.66394e-13
 2.13287e-01  8.76865e+05  4.47822e+43  8.76865e+05  3.33270e+43  7.92211e+05  1.09045e+43  6.68890e+05  9.60846e+41  4.66394e-13
 2.20257e-01  8.76865e+05  4.09439e+43  8.47687e+05  3.14626e+43  7.92211e+05  1.05710e+43  6.46632e+05  1.09422e+42  4.66394e-13
 2.27456e-01  8.76865e+05  3.87587e+43  8.47687e+05  2.87946e+43  7.65850e+05  9.62693e+42  6.46632e+05  7.01851e+41  4.66394e-13
 2.34890e-01  8.47687e+05  3.72960e+43  8.47687e+05  2.75307e+43  7.65850e+05  8.47173e+42  6.46632e+05  5.53179e+41  4.66394e-13
 2.42567e-01  8.47687e+05  3.38305e+43  8.19480e+05  2.58657e+43  7.65850e+05  8.10189e+42  6.46632e+05  6.47585e+41  4.66394e-13
 2.50494e-01  8.47687e+05  3.19888e+43  8.19480e+05  2.33946e+43  7.40366e+05  7.67114e+42  6.25115e+05  6.55245e+41  4.66394e-13
 2.58681e-01  8.19480e+05  3.07756e+43  8.19480e+05  2.23054e+43  7.40366e+05  6.41863e+42  6.25115e+05  3.52885e+41  4.66394e-13
 2.67136e-01  8.19480e+05  2.75438e+43  7.92211e+05  2.10438e+43  7.40366e+05  5.94296e+42  6.25115e+05  2.92773e+41  4.66394e-13
 2.75866e-01  8.19480e+05  2.59097e+43  7.92211e+05  1.86503e+43  7.15730e+05  6.21319e+42  6.25115e+05  4.74661e+41  4.66394e-13
 2.84882e-01  7.92211e+05  2.51833e+43  7.92211e+05  1.76190e+43  7.15730e+05  4.79008e+42  6.04314e+05  4.28620e+41  4.66394e-13
 2.94193e-01  7.92211e+05  2.20465e+43  7.65850e+05  1.69988e+43  7.15730e+05  4.13707e+42  6.04314e+05  1.84880e+41  4.66394e-13
