radius_rg T_0deg chi2_0deg T_15deg chi2_15deg T_30deg chi2_30deg T_45deg chi2_45deg nuLnusavg_last
 2.00000e-01  6.46632e+05  5.39286e+42  6.46632e+05  4.66491e+42  5.84205e+05  2.43887e+42  5.45973e+05  1.39906e+42 -1.16872e+01
 2.06537e-01  6.46632e+05  5.32973e+42  6.25115e+05  4.56211e+42  5.84205e+05  2.45152e+42  5.45973e+05  1.36349e+42 -1.16872e+01
 2.13287e-01  6.46632e+05  5.36417e+42  6.25115e+05  4.51975e+42  5.64766e+05  2.44570e+42  5.45973e+05  1.37616e+42 -1.16872e+01
 2.20257e-01  6.25115e+05  5.29363e+42  6.25115e+05  4.56150e+42  5.64766e+05  2.38926e+42  5.27805e+05  1.35013e+42 -1.16872e+01
 2.27456e-01  6.25115e+05  5.22175e+42  6.04314e+05  4.48323e+42  5.64766e+05  2.38157e+42  5.27805e+05  1.27481e+42 -1.16872e+01
 2.34890e-01  6.25115e+05  5.24701e+42  6.04314e+05  4.42459e+42  5.64766e+05  2.42262e+42  5.27805e+05  1.24735e+42 -1.16872e+01
 2.42567e-01  6.04314e+05  5.20693e+42  6.04314e+05  4.44967e+42  5.45973e+05  2.35333e+42  5.27805e+05  1.26766e+42 -1.16872e+01
 2.50494e-01  6.04314e+05  5.11635e+42  5.84205e+05  4.41867e+42  5.45973e+05  2.31991e+42  5.10242e+05  1.23376e+42 -1.16872e+01
 2.58681e-01  6.04314e+05  5.12247e+42  5.84205e+05  4.33492e+42  5.45973e+05  2.33497e+42  5.10242e+05  1.16088e+42 -1.16872e+01
 2.67136e-01  5.84205e+05  5.13918e+42  5.84205e+05  4.33452e+42  5.27805e+05  2.34018e+42  5.10242e+05  1.13540e+42 -1.16872e+01
 2.75866e-01  5.84205e+05  5.01969e+42  5.64766e+05  4.37703e+42  5.27805e+05  2.27548e+42  5.10242e+05  1.15721e+42 -1.16872e+01
 2.84882e-01  5.84205e+05  4.99650e+42  5.64766e+05  4.25913e+42  5.27805e+05  2.25907e+42  4.93264e+05  1.13366e+42 -1.16872e+01
 2.94193e-01  5.84205e+05  5.06950e+42  5.64766e+05  4.22426e+42  5.27805e+05  2.29088e+42  4.93264e+05  1.05701e+42 -1.16872e+01
 3.03808e-01  5.64766e+05  4.94152e+42  5.64766e+05  4.27227e+42  5.10242e+05  2.25960e+42  4.93264e+05  1.02732e+42 -1.16872e+01
 3.13737e-01  5.64766e+05  4.87863e+42  5.45973e+05  4.20901e+42  5.10242e+05  2.20608e+42  4.93264e+05  1.04449e+42 -1.16872e+01
 3.23991e-01  5.64766e+05  4.91145e+42  5.45973e+05  4.13047e+42  5.10242e+05  2.20056e+42  4.76850e+05  1.05206e+42 -1.16872e+01
 3.34580e-01  5.45973e+05  4.89553e+42  5.45973e+05  4.13443e+42  5.10242e+05  2.24301e+42  4.76850e+05  9.65376e+41 -1.16872e+01
 3.45515e-01  5.45973e+05  4.78228e+42  5.27805e+05  4.20010e+42  4.93264e+05  2.18971e+42  4.76850e+05  9.25281e+41 -1.16872e+01
 3.56807e-01  5.45973e+05  4.76435e+42  5.27805e+05  4.06841e+42  4.93264e+05  2.14113e+42  4.76850e+05  9.31609e+41 -1.16872e+01
 3.68468e-01  5.45973e+05  4.84166e+42  5.27805e+05  4.01896e+42  4.93264e+05  2.14028e+42  4.76850e+05  9.84387e+41 -1.16872e+01
 3.80511e-01  5.27805e+05  4.72514e+42  5.27805e+05  4.05155e+42  4.93264e+05  2.18715e+42  4.60983e+05  8.90811e+41 -1.16872e+01
 3.92947e-01  5.27805e+05  4.64564e+42  5.10242e+05  4.05739e+42  4.76850e+05  2.12893e+42  4.60983e+05  8.34027e+41 -1.16872e+01
 4.05790e-01  5.27805e+05  4.66088e+42  5.10242e+05  3.94490e+42  4.76850e+05  2.07895e+42  4.60983e+05  8.23288e+41 -1.16872e+01
 4.19052e-01  5.10242e+05  4.72961e+42  5.10242e+05  3.91413e+42  4.76850e+05  2.07644e+42  4.60983e+05  8.58551e+41 -1.16872e+01
 4.32748e-01  5.10242e+05  4.57734e+42  5.10242e+05  3.96496e+42  4.76850e+05  2.12139e+42  4.45643e+05  8.40995e+41 -1.16872e+01
 4.46891e-01  5.10242e+05  4.51954e+42  4.93264e+05  3.93566e+42  4.60983e+05  2.07818e+42  4.45643e+05  7.61135e+41 -1.16872e+01
 4.61496e-01  5.10242e+05  4.55596e+42  4.93264e+05  3.83173e+42  4.60983e+05  2.02034e+42  4.45643e+05  7.27020e+41 -1.16872e+01
 4.76579e-01  4.93264e+05  4.58662e+42  4.93264e+05  3.80906e+42  4.60983e+05  2.00973e+42  4.45643e+05  7.38508e+41 -1.16872e+01
 4.92155e-01  4.93264e+05  4.44438e+42  4.93264e+05  3.86755e+42  4.60983e+05  2.04631e+42  4.45643e+05  7.95646e+41 -1.16872e+01
 5.08240e-01  4.93264e+05  4.39605e+42  4.76850e+05  3.83223e+42  4.45643e+05  2.04113e+42  4.30814e+05  7.17247e+41 -1.16872e+01
 5.24851e-01  4.93264e+05  4.44143e+42  4.76850e+05  3.72606e+42  4.45643e+05  1.96885e+42  4.30814e+05  6.53313e+41 -1.16872e+01
