radius_rg T_0deg L_0deg L_over_Edd_0deg chi2_0deg T_15deg L_15deg L_over_Edd_15deg chi2_15deg T_30deg L_30deg L_over_Edd_30deg chi2_30deg T_45deg L_45deg L_over_Edd_45deg chi2_45deg nuLnusavg_last
 5.38597e+01  1.43526e+05  1.17437e+45  9.32037e-01  1.16958e+42  1.43526e+05  1.17437e+45  9.32037e-01  1.27740e+42  1.43526e+05  1.17437e+45  9.32037e-01  1.54950e+42  1.35890e+05  9.43706e+44  7.48973e-01  1.32028e+42  8.01753e+43
 5.56199e+01  1.35890e+05  1.00640e+45  7.98730e-01  1.10978e+42  1.35890e+05  1.00640e+45  7.98730e-01  1.21406e+42  1.39656e+05  1.12267e+45  8.91012e-01  1.48126e+42  1.28661e+05  8.08730e+44  6.41849e-01  1.25547e+42  8.01753e+43
 5.74378e+01  1.28661e+05  8.62457e+44  6.84489e-01  1.05071e+42  1.28661e+05  8.62457e+44  6.84489e-01  1.15106e+42  1.32226e+05  9.62101e+44  7.63572e-01  1.40240e+42  1.21816e+05  6.93059e+44  5.50047e-01  1.19159e+42  8.01753e+43
 5.93150e+01  1.21816e+05  7.39101e+44  5.86588e-01  9.93542e+41  1.21816e+05  7.39101e+44  5.86588e-01  1.08956e+42  1.25192e+05  8.24494e+44  6.54360e-01  1.32070e+42  1.15336e+05  5.93932e+44  4.71375e-01  1.13006e+42  8.01753e+43
 6.12535e+01  1.18532e+05  7.06568e+44  5.60769e-01  9.30168e+41  1.15336e+05  6.33389e+44  5.02690e-01  1.03111e+42  1.18532e+05  7.06568e+44  5.60769e-01  1.23727e+42  1.12226e+05  5.67789e+44  4.50627e-01  1.05624e+42  8.01753e+43
 6.32555e+01  1.12226e+05  6.05510e+44  4.80563e-01  8.52827e+41  1.12226e+05  6.05510e+44  4.80563e-01  9.50318e+41  1.12226e+05  6.05510e+44  4.80563e-01  1.15368e+42  1.06255e+05  4.86580e+44  3.86174e-01  9.72801e+41  8.01753e+43
 6.53228e+01  1.06255e+05  5.18905e+44  4.11829e-01  7.77058e+41  1.06255e+05  5.18905e+44  4.11829e-01  8.69174e+41  1.06255e+05  5.18905e+44  4.11829e-01  1.07206e+42  1.00603e+05  4.16985e+44  3.30941e-01  8.92295e+41  8.01753e+43
 6.74577e+01  1.00603e+05  4.44687e+44  3.52926e-01  7.05644e+41  1.00603e+05  4.44687e+44  3.52926e-01  7.91834e+41  1.00603e+05  4.44687e+44  3.52926e-01  9.95193e+41  9.52506e+04  3.57345e+44  2.83607e-01  8.17946e+41  8.01753e+43
 6.96624e+01  9.52506e+04  3.81085e+44  3.02448e-01  6.42147e+41  9.52506e+04  3.81085e+44  3.02448e-01  7.21809e+41  9.52506e+04  3.81085e+44  3.02448e-01  9.26653e+41  9.01833e+04  3.06235e+44  2.43043e-01  7.53828e+41  8.01753e+43
 7.19392e+01  9.01833e+04  3.26579e+44  2.59190e-01  5.91054e+41  9.01833e+04  3.26579e+44  2.59190e-01  6.63522e+41  9.26823e+04  3.64310e+44  2.89135e-01  8.62251e+41  8.77516e+04  2.92755e+44  2.32345e-01  7.02149e+41  8.01753e+43
 7.42903e+01  8.77516e+04  3.12204e+44  2.47781e-01  5.28726e+41  8.77516e+04  3.12204e+44  2.47781e-01  6.06812e+41  8.77516e+04  3.12204e+44  2.47781e-01  7.61740e+41  8.30832e+04  2.50883e+44  1.99114e-01  6.07130e+41  8.01753e+43
 7.67183e+01  8.30832e+04  2.67550e+44  2.12341e-01  4.46601e+41  8.30832e+04  2.67550e+44  2.12341e-01  5.16626e+41  8.30832e+04  2.67550e+44  2.12341e-01  6.75735e+41  7.86632e+04  2.15000e+44  1.70635e-01  5.30231e+41  8.01753e+43
 7.92257e+01  7.86632e+04  2.29283e+44  1.81971e-01  3.85678e+41  7.86632e+04  2.29283e+44  1.81971e-01  4.46812e+41  7.86632e+04  2.29283e+44  1.81971e-01  6.11335e+41  7.44783e+04  1.84249e+44  1.46229e-01  4.79397e+41  8.01753e+43
 8.18150e+01  7.44783e+04  1.96489e+44  1.55944e-01  3.54649e+41  7.44783e+04  1.96489e+44  1.55944e-01  4.05969e+41  7.65422e+04  2.19191e+44  1.73961e-01  5.46726e+41  7.24701e+04  1.76139e+44  1.39793e-01  4.08296e+41  8.01753e+43
 8.44889e+01  7.24701e+04  1.87840e+44  1.49080e-01  2.72929e+41  7.24701e+04  1.87840e+44  1.49080e-01  3.29161e+41  7.24701e+04  1.87840e+44  1.49080e-01  4.51206e+41  6.86147e+04  1.50946e+44  1.19799e-01  3.32268e+41  8.01753e+43
 8.72502e+01  6.86147e+04  1.60974e+44  1.27757e-01  2.17810e+41  6.86147e+04  1.60974e+44  1.27757e-01  2.62996e+41  6.86147e+04  1.60974e+44  1.27757e-01  3.93673e+41  6.49644e+04  1.29357e+44  1.02664e-01  3.01519e+41  8.01753e+43
 9.01018e+01  6.67646e+04  1.53888e+44  1.22134e-01  1.98548e+41  6.49644e+04  1.37950e+44  1.09484e-01  2.46642e+41  6.67646e+04  1.53888e+44  1.22134e-01  3.31896e+41  6.32128e+04  1.23663e+44  9.81451e-02  2.19592e+41  8.01753e+43
 9.30466e+01  6.32128e+04  1.31878e+44  1.04665e-01  1.21786e+41  6.32128e+04  1.31878e+44  1.04665e-01  1.58959e+41  6.32128e+04  1.31878e+44  1.04665e-01  2.53310e+41  5.98498e+04  1.05976e+44  8.41076e-02  1.79004e+41  8.01753e+43
 9.60876e+01  5.98498e+04  1.13016e+44  8.96951e-02  1.10843e+41  5.98498e+04  1.13016e+44  8.96951e-02  1.34176e+41  6.15083e+04  1.26073e+44  1.00058e-01  2.36106e+41  5.82361e+04  1.01311e+44  8.04054e-02  1.29614e+41  8.01753e+43
 9.92280e+01  5.82361e+04  1.08041e+44  8.57470e-02  5.47216e+40  5.82361e+04  1.08041e+44  8.57470e-02  8.17202e+40  5.82361e+04  1.08041e+44  8.57470e-02  1.44076e+41  5.51379e+04  8.68206e+43  6.89052e-02  9.10487e+40  8.01753e+43
