radius_rg T_0deg L_0deg L_over_Edd_0deg chi2_0deg T_15deg L_15deg L_over_Edd_15deg chi2_15deg T_30deg L_30deg L_over_Edd_30deg chi2_30deg T_45deg L_45deg L_over_Edd_45deg chi2_45deg nuLnusavg_last
 5.56199e+01  1.32226e+05  9.02167e+44  7.16006e-01  1.00236e+42  1.32226e+05  9.02167e+44  7.16006e-01  1.06119e+42  1.39656e+05  1.12267e+45  8.91012e-01  1.30414e+42  1.39656e+05  1.12267e+45  8.91012e-01  1.17182e+42  8.95544e+43
 5.74378e+01  1.25192e+05  7.73132e+44  6.13597e-01  9.35776e+41  1.25192e+05  7.73132e+44  6.13597e-01  1.00047e+42  1.32226e+05  9.62101e+44  7.63572e-01  1.23756e+42  1.32226e+05  9.62101e+44  7.63572e-01  1.10843e+42  8.95544e+43
 5.93150e+01  1.18532e+05  6.62553e+44  5.25836e-01  8.68349e+41  1.18532e+05  6.62553e+44  5.25836e-01  9.41233e+41  1.25192e+05  8.24494e+44  6.54360e-01  1.17158e+42  1.25192e+05  8.24494e+44  6.54360e-01  1.04563e+42  8.95544e+43
 6.12535e+01  1.12226e+05  5.67789e+44  4.50627e-01  8.01632e+41  1.12226e+05  5.67789e+44  4.50627e-01  8.85193e+41  1.18532e+05  7.06568e+44  5.60769e-01  1.10757e+42  1.18532e+05  7.06568e+44  5.60769e-01  9.84798e+41  8.95544e+43
 6.32555e+01  1.06255e+05  4.86580e+44  3.86174e-01  7.37707e+41  1.09200e+05  5.42797e+44  4.30791e-01  8.27916e+41  1.12226e+05  6.05510e+44  4.80563e-01  1.04738e+42  1.12226e+05  6.05510e+44  4.80563e-01  9.27790e+41  8.95544e+43
 6.53228e+01  1.00603e+05  4.16985e+44  3.30941e-01  6.79289e+41  1.03390e+05  4.65162e+44  3.69176e-01  7.48084e+41  1.09200e+05  5.78857e+44  4.59410e-01  9.60594e+41  1.09200e+05  5.78857e+44  4.59410e-01  8.54145e+41  8.95544e+43
 6.74577e+01  9.52506e+04  3.57345e+44  2.83607e-01  6.29836e+41  9.78901e+04  3.98631e+44  3.16374e-01  6.72713e+41  1.03390e+05  4.96064e+44  3.93702e-01  8.75701e+41  1.03390e+05  4.96064e+44  3.93702e-01  7.72346e+41  8.95544e+43
 6.96624e+01  9.26823e+04  3.41616e+44  2.71124e-01  5.68811e+41  9.26823e+04  3.41616e+44  2.71124e-01  6.05563e+41  9.78901e+04  4.25113e+44  3.37392e-01  7.96034e+41  9.78901e+04  4.25113e+44  3.37392e-01  6.95799e+41  8.95544e+43
 7.19392e+01  8.77516e+04  2.92755e+44  2.32345e-01  4.90827e+41  8.77516e+04  2.92755e+44  2.32345e-01  5.51350e+41  9.26823e+04  3.64310e+44  2.89135e-01  7.25636e+41  9.26823e+04  3.64310e+44  2.89135e-01  6.28558e+41  8.95544e+43
 7.42903e+01  8.30832e+04  2.50883e+44  1.99114e-01  4.27905e+41  8.53855e+04  2.79869e+44  2.22118e-01  5.04579e+41  8.77516e+04  3.12204e+44  2.47781e-01  6.69567e+41  8.77516e+04  3.12204e+44  2.47781e-01  5.75701e+41  8.95544e+43
 7.67183e+01  7.86632e+04  2.15000e+44  1.70635e-01  3.86873e+41  8.08430e+04  2.39840e+44  1.90349e-01  4.19431e+41  8.53855e+04  2.98462e+44  2.36874e-01  5.95769e+41  8.53855e+04  2.98462e+44  2.36874e-01  5.14268e+41  8.95544e+43
 7.92257e+01  7.65422e+04  2.05536e+44  1.63124e-01  3.26375e+41  7.65422e+04  2.05536e+44  1.63124e-01  3.56836e+41  8.08430e+04  2.55773e+44  2.02995e-01  5.07501e+41  8.08430e+04  2.55773e+44  2.02995e-01  4.29219e+41  8.95544e+43
 8.18150e+01  7.24701e+04  1.76139e+44  1.39793e-01  2.58281e+41  7.24701e+04  1.76139e+44  1.39793e-01  3.25883e+41  7.65422e+04  2.19191e+44  1.73961e-01  4.43899e+41  7.65422e+04  2.19191e+44  1.73961e-01  3.68939e+41  8.95544e+43
 8.44889e+01  6.86147e+04  1.50946e+44  1.19799e-01  2.27912e+41  7.05161e+04  1.68386e+44  1.33640e-01  2.49788e+41  7.44783e+04  2.09543e+44  1.66304e-01  4.05946e+41  7.44783e+04  2.09543e+44  1.66304e-01  3.42826e+41  8.95544e+43
 8.72502e+01  6.67646e+04  1.44302e+44  1.14525e-01  1.70882e+41  6.67646e+04  1.44302e+44  1.14525e-01  1.97258e+41  7.05161e+04  1.79572e+44  1.42518e-01  3.11146e+41  7.05161e+04  1.79572e+44  1.42518e-01  2.51438e+41  8.95544e+43
 9.01018e+01  6.32128e+04  1.23663e+44  9.81451e-02  1.23587e+41  6.49644e+04  1.37950e+44  1.09484e-01  1.75704e+41  6.67646e+04  1.53888e+44  1.22134e-01  2.59881e+41  6.67646e+04  1.53888e+44  1.22134e-01  2.03757e+41  8.95544e+43
 9.30466e+01  6.15083e+04  1.18220e+44  9.38250e-02  1.08993e+41  6.15083e+04  1.18220e+44  9.38250e-02  1.05567e+41  6.49644e+04  1.47115e+44  1.16758e-01  2.15520e+41  6.49644e+04  1.47115e+44  1.16758e-01  1.70797e+41  8.95544e+43
 9.60876e+01  5.82361e+04  1.01311e+44  8.04054e-02  5.24211e+40  5.82361e+04  1.01311e+44  8.04054e-02  1.05510e+41  6.15083e+04  1.26073e+44  1.00058e-01  1.46484e+41  6.15083e+04  1.26073e+44  1.00058e-01  1.05556e+41  8.95544e+43
 9.92280e+01  5.66658e+04  9.68515e+43  7.68662e-02  6.27415e+40  5.66658e+04  9.68515e+43  7.68662e-02  4.18403e+40  5.98498e+04  1.20524e+44  9.56539e-02  1.41510e+41  5.98498e+04  1.20524e+44  9.56539e-02  1.11627e+41  8.95544e+43
 1.02471e+02  5.36512e+04  8.29990e+43  6.58722e-02  1.13397e+40  5.36512e+04  8.29990e+43  6.58722e-02  5.56160e+40  5.66658e+04  1.03286e+44  8.19727e-02  6.50054e+40  5.66658e+04  1.03286e+44  8.19727e-02  3.92201e+40  8.95544e+43
