radius_rg T_0deg L_0deg L_over_Edd_0deg chi2_0deg T_15deg L_15deg L_over_Edd_15deg chi2_15deg T_30deg L_30deg L_over_Edd_30deg chi2_30deg T_45deg L_45deg L_over_Edd_45deg chi2_45deg nuLnusavg_last
 3.66152e+01  1.18532e+05  2.52473e+44  2.00375e-01  3.01665e+40  1.39656e+05  4.86537e+44  3.86140e-01  4.26342e+41  1.64545e+05  9.37597e+44  7.44125e-01  1.14603e+42  1.73791e+05  1.16676e+45  9.26004e-01  1.54736e+42  4.87811e+43
 3.78119e+01  1.12226e+05  2.16362e+44  1.71716e-01  2.08959e+40  1.32226e+05  4.16948e+44  3.30911e-01  3.98315e+41  1.55791e+05  8.03495e+44  6.37694e-01  1.10506e+42  1.64545e+05  9.99885e+44  7.93560e-01  1.50125e+42  4.87811e+43
 3.90477e+01  1.06255e+05  1.85416e+44  1.47156e-01  1.34833e+40  1.25192e+05  3.57313e+44  2.83582e-01  3.69409e+41  1.47503e+05  6.88573e+44  5.46486e-01  1.06253e+42  1.55791e+05  8.56874e+44  6.80059e-01  1.45282e+42  4.87811e+43
 4.03238e+01  1.00603e+05  1.58897e+44  1.26109e-01  9.06590e+39  1.18532e+05  3.06208e+44  2.43022e-01  3.40142e+41  1.39656e+05  5.90088e+44  4.68324e-01  1.01853e+42  1.47503e+05  7.34317e+44  5.82791e-01  1.40201e+42  4.87811e+43
 4.16417e+01  9.52506e+04  1.36170e+44  1.08072e-01  9.07953e+39  1.12226e+05  2.62411e+44  2.08263e-01  3.11240e+41  1.32226e+05  5.05689e+44  4.01340e-01  9.73290e+41  1.39656e+05  6.29289e+44  4.99436e-01  1.34885e+42  4.87811e+43
 4.30027e+01  9.26823e+04  1.30176e+44  1.03315e-01  1.25838e+40  1.06255e+05  2.24879e+44  1.78476e-01  2.83675e+41  1.25192e+05  4.33361e+44  3.43938e-01  9.27231e+41  1.32226e+05  5.39284e+44  4.28003e-01  1.29354e+42  4.87811e+43
 4.44081e+01  8.77516e+04  1.11558e+44  8.85377e-02  2.85383e+39  1.00603e+05  1.92715e+44  1.52949e-01  2.58712e+41  1.18532e+05  3.71379e+44  2.94745e-01  8.80969e+41  1.25192e+05  4.62151e+44  3.66787e-01  1.23643e+42  4.87811e+43
 4.58595e+01  8.30832e+04  9.56017e+43  7.58744e-02  2.10591e+38  9.52506e+04  1.65152e+44  1.31073e-01  2.37961e+41  1.12226e+05  3.18261e+44  2.52588e-01  8.35371e+41  1.18532e+05  3.96051e+44  3.14326e-01  1.17812e+42  4.87811e+43
 4.73583e+01  7.86632e+04  8.19280e+43  6.50222e-02  7.44165e+39  9.26823e+04  1.57882e+44  1.25303e-01  2.16155e+41  1.06255e+05  2.72741e+44  2.16461e-01  7.91602e+41  1.12226e+05  3.39404e+44  2.69369e-01  1.11945e+42  4.87811e+43
 4.89061e+01  7.65422e+04  7.83218e+43  6.21601e-02  1.04211e+40  8.77516e+04  1.35301e+44  1.07381e-01  1.82279e+41  1.03390e+05  2.60736e+44  2.06933e-01  7.49883e+41  1.06255e+05  2.90860e+44  2.30841e-01  1.06155e+42  4.87811e+43
 5.05045e+01  7.24701e+04  6.71196e+43  5.32695e-02  9.24320e+39  8.30832e+04  1.15949e+44  9.20230e-02  1.55471e+41  9.78901e+04  2.23443e+44  1.77336e-01  6.90675e+41  1.00603e+05  2.49259e+44  1.97825e-01  1.00594e+42  4.87811e+43
 5.21551e+01  6.86147e+04  5.75196e+43  4.56505e-02  2.45105e+40  7.86632e+04  9.93650e+43  7.88611e-02  1.38908e+41  9.26823e+04  1.91485e+44  1.51972e-01  6.34551e+41  9.52506e+04  2.13608e+44  1.69530e-01  9.54567e+41  4.87811e+43
 5.38597e+01  6.67646e+04  5.49878e+43  4.36411e-02  2.84985e+40  7.65422e+04  9.49913e+43  7.53899e-02  1.17094e+41  8.77516e+04  1.64097e+44  1.30236e-01  5.83992e+41  9.26823e+04  2.04206e+44  1.62068e-01  8.86975e+41  4.87811e+43
 5.56199e+01  6.32128e+04  4.71230e+43  3.73992e-02  4.00392e+40  7.24701e+04  8.14049e+43  6.46071e-02  8.81804e+40  8.30832e+04  1.40627e+44  1.11609e-01  5.42089e+41  8.77516e+04  1.74999e+44  1.38888e-01  8.17315e+41  4.87811e+43
 5.74378e+01  6.15083e+04  4.50488e+43  3.57530e-02  5.99305e+40  6.86147e+04  6.97617e+43  5.53665e-02  7.68946e+40  8.08430e+04  1.34437e+44  1.06696e-01  4.93580e+41  8.30832e+04  1.49969e+44  1.19023e-01  7.55165e+41  4.87811e+43
 5.93150e+01  5.82361e+04  3.86056e+43  3.06394e-02  7.12751e+40  6.67646e+04  6.66910e+43  5.29294e-02  5.65172e+40  7.65422e+04  1.15209e+44  9.14354e-02  4.34048e+41  7.86632e+04  1.28519e+44  1.01999e-01  7.04407e+41  4.87811e+43
 6.12535e+01  5.66658e+04  3.69063e+43  2.92907e-02  1.00633e+41  6.32128e+04  5.71524e+43  4.53590e-02  3.76704e+40  7.24701e+04  9.87306e+43  7.83576e-02  3.89881e+41  7.65422e+04  1.22862e+44  9.75098e-02  6.38084e+41  4.87811e+43
 6.32555e+01  5.36512e+04  3.16277e+43  2.51013e-02  1.18055e+41  6.15083e+04  5.46367e+43  4.33625e-02  3.67688e+40  7.05161e+04  9.43848e+43  7.49085e-02  3.51730e+41  7.24701e+04  1.05290e+44  8.35632e-02  5.69084e+41  4.87811e+43
