1.00000e+11 3.11251e+20 3.11251e+31 2.65224e+19 2.65224e+30 5.13898e+19 5.13898e+30 7.88285e+19 7.88285e+30 9.08995e+19 9.08995e+30 
1.10975e+11 3.83318e+20 4.25388e+31 3.26635e+19 3.62485e+30 6.32886e+19 7.02347e+30 9.70804e+19 1.07735e+31 1.11946e+20 1.24233e+31 
1.23155e+11 4.72071e+20 5.81379e+31 4.02267e+19 4.95412e+30 7.79424e+19 9.59900e+30 1.19558e+20 1.47242e+31 1.37866e+20 1.69789e+31 
1.36672e+11 5.81373e+20 7.94571e+31 4.95410e+19 6.77085e+30 9.59890e+19 1.31190e+31 1.47240e+20 2.01235e+31 1.69787e+20 2.32050e+31 
1.51672e+11 7.15980e+20 1.08594e+32 6.10119e+19 9.25379e+30 1.18214e+20 1.79297e+31 1.81331e+20 2.75028e+31 2.09098e+20 3.17143e+31 
1.68318e+11 8.81754e+20 1.48415e+32 7.51389e+19 1.26472e+31 1.45585e+20 2.45045e+31 2.23315e+20 3.75880e+31 2.57511e+20 4.33438e+31 
1.86791e+11 1.08591e+21 2.02838e+32 9.25369e+19 1.72851e+31 1.79293e+20 3.34903e+31 2.75020e+20 5.13713e+31 3.17133e+20 5.92377e+31 
2.07292e+11 1.33733e+21 2.77217e+32 1.13963e+20 2.36237e+31 2.20804e+20 4.57710e+31 3.38695e+20 7.02088e+31 3.90558e+20 8.09596e+31 
2.30043e+11 1.64695e+21 3.78870e+32 1.40350e+20 3.22866e+31 2.71927e+20 6.25550e+31 4.17111e+20 9.59536e+31 4.80982e+20 1.10646e+32 
2.55291e+11 2.02826e+21 5.17796e+32 1.72847e+20 4.41264e+31 3.34886e+20 8.54933e+31 5.13682e+20 1.31138e+32 5.92340e+20 1.51219e+32 
2.83310e+11 2.49785e+21 7.07664e+32 2.12869e+20 6.03077e+31 4.12420e+20 1.16843e+32 6.32610e+20 1.79225e+32 7.29478e+20 2.06668e+32 
3.14404e+11 3.07614e+21 9.67150e+32 2.62156e+20 8.24228e+31 5.07905e+20 1.59687e+32 7.79071e+20 2.44943e+32 8.98364e+20 2.82449e+32 
3.48910e+11 3.78831e+21 1.32178e+33 3.22855e+20 1.12647e+32 6.25494e+20 2.18241e+32 9.59436e+20 3.34757e+32 1.10635e+21 3.86015e+32 
3.87204e+11 4.66534e+21 1.80644e+33 3.97608e+20 1.53955e+32 7.70306e+20 2.98265e+32 1.18155e+21 4.57502e+32 1.36247e+21 5.27555e+32 
4.29700e+11 5.74540e+21 2.46880e+33 4.89668e+20 2.10411e+32 9.48640e+20 4.07631e+32 1.45509e+21 6.25253e+32 1.67789e+21 7.20990e+32 
4.76861e+11 7.07546e+21 3.37401e+33 6.03042e+20 2.87567e+32 1.16826e+21 5.57097e+32 1.79194e+21 8.54508e+32 2.06632e+21 9.85347e+32 
5.29198e+11 8.71340e+21 4.61111e+33 7.42666e+20 3.93017e+32 1.43871e+21 7.61364e+32 2.20677e+21 1.16782e+33 2.54465e+21 1.34663e+33 
5.87279e+11 1.07305e+22 6.30177e+33 9.14614e+20 5.37134e+32 1.77177e+21 1.04052e+33 2.71761e+21 1.59599e+33 3.13371e+21 1.84036e+33 
6.51734e+11 1.32144e+22 8.61225e+33 1.12637e+21 7.34095e+32 2.18192e+21 1.42203e+33 3.34668e+21 2.18115e+33 3.85909e+21 2.51510e+33 
7.23263e+11 1.62732e+22 1.17698e+34 1.38716e+21 1.00328e+33 2.68700e+21 1.94341e+33 4.12135e+21 2.98082e+33 4.75236e+21 3.43721e+33 
8.02643e+11 2.00398e+22 1.60849e+34 1.70831e+21 1.37116e+33 3.30898e+21 2.65593e+33 5.07530e+21 4.07366e+33 5.85235e+21 4.69735e+33 
