radius_rg T_0deg L_0deg L_over_Edd_0deg chi2_0deg T_15deg L_15deg L_over_Edd_15deg chi2_15deg T_30deg L_30deg L_over_Edd_30deg chi2_30deg T_45deg L_45deg L_over_Edd_45deg chi2_45deg nuLnusavg_last
 5.05045e+01  1.21816e+05  5.35840e+44  4.25270e-01  1.66302e+41  1.28661e+05  6.66810e+44  5.29215e-01  2.93409e+41  1.39656e+05  9.25663e+44  7.34653e-01  5.16885e+41  1.47503e+05  1.15191e+45  9.14217e-01  6.28420e+41  8.21438e+43
 5.21551e+01  1.15336e+05  4.59200e+44  3.64445e-01  1.51386e+41  1.21816e+05  5.71438e+44  4.53522e-01  2.65249e+41  1.32226e+05  7.93267e+44  6.29577e-01  4.73880e+41  1.39656e+05  9.87158e+44  7.83458e-01  5.85699e+41  8.21438e+43
 5.38597e+01  1.12226e+05  4.38988e+44  3.48403e-01  1.33945e+41  1.15336e+05  4.89707e+44  3.88656e-01  2.39758e+41  1.25192e+05  6.79808e+44  5.39530e-01  4.29779e+41  1.32226e+05  8.45967e+44  6.71402e-01  5.42685e+41  8.21438e+43
 5.56199e+01  1.06255e+05  3.76200e+44  2.98572e-01  1.03806e+41  1.09200e+05  4.19665e+44  3.33067e-01  2.18632e+41  1.18532e+05  5.82577e+44  4.62362e-01  3.85627e+41  1.25192e+05  7.24970e+44  5.75373e-01  5.00247e+41  8.21438e+43
 5.74378e+01  1.00603e+05  3.22393e+44  2.55868e-01  7.80468e+40  1.06255e+05  4.01193e+44  3.18407e-01  1.97614e+41  1.12226e+05  4.99252e+44  3.96232e-01  3.42872e+41  1.18532e+05  6.21279e+44  4.93079e-01  4.59622e+41  8.21438e+43
 5.93150e+01  9.52506e+04  2.76282e+44  2.19271e-01  5.94154e+40  1.00603e+05  3.43811e+44  2.72866e-01  1.57958e+41  1.06255e+05  4.27845e+44  3.39560e-01  3.03439e+41  1.12226e+05  5.32419e+44  4.22555e-01  4.22490e+41  8.21438e+43
 6.12535e+01  9.01833e+04  2.36766e+44  1.87910e-01  5.13543e+40  9.52506e+04  2.94636e+44  2.33838e-01  1.24546e+41  1.00603e+05  3.66651e+44  2.90993e-01  2.69822e+41  1.06255e+05  4.56268e+44  3.62118e-01  3.91057e+41  8.21438e+43
 6.32555e+01  8.77516e+04  2.26344e+44  1.79638e-01  4.96916e+40  9.01833e+04  2.52495e+44  2.00393e-01  1.00914e+41  9.52506e+04  3.14210e+44  2.49373e-01  2.45181e+41  1.03390e+05  4.36185e+44  3.46178e-01  3.45293e+41  8.21438e+43
 6.53228e+01  8.30832e+04  1.93971e+44  1.53945e-01  2.09143e+40  8.53855e+04  2.16381e+44  1.71731e-01  9.14525e+40  9.26823e+04  3.00380e+44  2.38396e-01  2.13011e+41  9.78901e+04  3.73798e+44  2.96665e-01  2.91082e+41  8.21438e+43
 6.74577e+01  7.86632e+04  1.66228e+44  1.31927e-01  9.62758e+39  8.30832e+04  2.06857e+44  1.64172e-01  6.91785e+40  8.77516e+04  2.57417e+44  2.04299e-01  1.64534e+41  9.26823e+04  3.20335e+44  2.54234e-01  2.45359e+41  8.21438e+43
