radius_rg T_0deg L_0deg L_over_Edd_0deg chi2_0deg T_15deg L_15deg L_over_Edd_15deg chi2_15deg T_30deg L_30deg L_over_Edd_30deg chi2_30deg T_45deg L_45deg L_over_Edd_45deg chi2_45deg nuLnusavg_last
 2.57055e+01  7.65422e+04  2.16376e+43  1.71727e-02  5.69374e+39  1.32226e+05  1.92698e+44  1.52935e-01  3.00158e+41  1.88642e+05  7.98294e+44  6.33567e-01  8.54907e+41  2.10437e+05  1.23622e+45  9.81129e-01  1.14784e+42  2.77782e+43
 2.65456e+01  7.44783e+04  2.06851e+43  1.64168e-02  5.25434e+39  1.25192e+05  1.65137e+44  1.31061e-01  2.85065e+41  1.78607e+05  6.84116e+44  5.42949e-01  8.30456e+41  1.99242e+05  1.05941e+45  8.40801e-01  1.12342e+42  2.77782e+43
 2.74132e+01  7.05161e+04  1.77266e+43  1.40687e-02  7.35508e+39  1.18532e+05  1.41518e+44  1.12316e-01  2.70183e+41  1.69105e+05  5.86268e+44  4.65292e-01  8.05391e+41  1.83556e+05  8.13855e+44  6.45916e-01  1.09680e+42  2.77782e+43
 2.83091e+01  6.86147e+04  1.69463e+43  1.34495e-02  1.37423e+40  1.12226e+05  1.21277e+44  9.62515e-02  2.55866e+41  1.60108e+05  5.02416e+44  3.98743e-01  7.79621e+41  1.73791e+05  6.97451e+44  5.53532e-01  1.06634e+42  2.77782e+43
 2.92343e+01  6.49644e+04  1.45225e+43  1.15258e-02  1.40851e+40  1.09200e+05  1.15939e+44  9.20148e-02  2.40836e+41  1.51591e+05  4.30556e+44  3.41711e-01  7.53105e+41  1.64545e+05  5.97696e+44  4.74362e-01  1.03535e+42  2.77782e+43
 3.01898e+01  6.15083e+04  1.24454e+43  9.87730e-03  2.13084e+40  1.03390e+05  9.93562e+43  7.88541e-02  2.21316e+41  1.43526e+05  3.68975e+44  2.92837e-01  7.25868e+41  1.55791e+05  5.12209e+44  4.06515e-01  1.00376e+42  2.77782e+43
 3.11765e+01  5.98498e+04  1.18976e+43  9.44254e-03  2.46631e+40  9.78901e+04  8.51455e+43  6.75758e-02  2.02599e+41  1.35890e+05  3.16201e+44  2.50953e-01  6.98007e+41  1.47503e+05  4.38949e+44  3.48372e-01  9.71556e+41  2.77782e+43
 3.21954e+01  5.66658e+04  1.01959e+43  8.09199e-03  3.29175e+40  9.26823e+04  7.29673e+43  5.79106e-02  1.85470e+41  1.28661e+05  2.70976e+44  2.15060e-01  6.69714e+41  1.39656e+05  3.76167e+44  2.98545e-01  9.38820e+41  2.77782e+43
 3.32476e+01  5.51379e+04  9.74712e+42  7.73581e-03  3.86450e+40  8.77516e+04  6.25310e+43  4.96278e-02  1.70917e+41  1.21816e+05  2.32219e+44  1.84300e-01  6.41292e+41  1.32226e+05  3.22365e+44  2.55845e-01  9.05718e+41  2.77782e+43
 3.43343e+01  5.22046e+04  8.35301e+42  6.62937e-03  5.01100e+40  8.53855e+04  5.97786e+43  4.74433e-02  1.58230e+41  1.15336e+05  1.99005e+44  1.57940e-01  6.13175e+41  1.28661e+05  3.08175e+44  2.44583e-01  8.72146e+41  2.77782e+43
 3.54564e+01  5.07970e+04  7.98534e+42  6.33757e-03  5.66846e+40  8.08430e+04  5.12286e+43  4.06576e-02  1.36846e+41  1.12226e+05  1.90245e+44  1.50988e-01  5.85744e+41  1.21816e+05  2.64098e+44  2.09601e-01  8.33000e+41  2.77782e+43
 3.66152e+01  4.94273e+04  7.63385e+42  6.05861e-03  7.18183e+40  7.65422e+04  4.39015e+43  3.48424e-02  1.20033e+41  1.06255e+05  1.63035e+44  1.29393e-01  5.49728e+41  1.15336e+05  2.26324e+44  1.79622e-01  7.92767e+41  2.77782e+43
 3.78119e+01  4.67978e+04  6.54200e+42  5.19206e-03  8.09550e+40  7.24701e+04  3.76223e+43  2.98590e-02  1.09702e+41  1.00603e+05  1.39716e+44  1.10886e-01  5.14093e+41  1.09200e+05  1.93954e+44  1.53931e-01  7.52009e+41  2.77782e+43
 3.90477e+01  4.55359e+04  6.25404e+42  4.96352e-03  9.47184e+40  7.05161e+04  3.59663e+43  2.85447e-02  9.07679e+40  9.52506e+04  1.19733e+44  9.50263e-02  4.79854e+41  1.03390e+05  1.66213e+44  1.31915e-01  7.11485e+41  2.77782e+43
 4.03238e+01  4.43081e+04  5.97876e+42  4.74504e-03  1.15407e+41  6.67646e+04  3.08221e+43  2.44620e-02  7.54732e+40  9.01833e+04  1.02608e+44  8.14349e-02  4.48302e+41  9.78901e+04  1.42440e+44  1.13048e-01  6.72193e+41  2.77782e+43
 2.81312e+03  5.86191e+03  8.91425e+42  7.07480e-03  8.64050e+43  6.19129e+03  1.10931e+43  8.80402e-03  1.17006e+44  6.53917e+03  1.38044e+43  1.09559e-02  1.41800e+44  6.72037e+03  1.53993e+43  1.22217e-02  1.48618e+44  2.77782e+43
 3.00000e+03  5.70385e+03  9.08801e+42  7.21271e-03  9.13962e+43  6.19129e+03  1.26159e+43  1.00126e-02  1.24266e+44  6.53917e+03  1.56995e+43  1.24599e-02  1.51811e+44  6.53917e+03  1.56995e+43  1.24599e-02  1.57425e+44  2.77782e+43
