Spec_File,OptUV_Radius,OptUV_Temperature,OptUV_ChiSquare,SoftX_Radius,SoftX_Temperature,SoftX_ChiSquare
0336,243509758311803.9,161461.40010351967,1.4148666669239672e+43,477971426994.6946,780975.0558280292,3.6444756684730626e+42
0337,243509758311803.9,161461.40010351967,1.385344637822554e+43,703533854932.9159,547088.0020280032,1.1677441064289214e+43
0338,243509758311803.9,161461.40010351967,1.3367991635878472e+43,324727350960.42786,575625.5251117854,1.260441949727659e+43
0339,255565221589118.44,169883.6437197453,1.5802906685616443e+43,774918033144.0964,494187.1905238273,7.54102697185225e+42
0340,243509758311803.9,169883.6437197453,1.457450151520154e+43,1524232201484.8955,780975.0558280292,5.87272938007834e+42
0341,232022972548302.62,169883.6437197453,1.3023627079268889e+43,638725470135.9248,705458.4770241169,6.164302946376582e+42
0342,255565221589118.44,169883.6437197453,1.6261023909452425e+43,294814000000.0001,605651.6391000265,4.661821909571633e+43
0343,255565221589118.44,161461.40010351967,1.5694745225854015e+43,1383822431093.3665,547088.0020280032,3.1918894536442274e+42
0344,221078038775011.3,169883.6437197453,1.2881675152638118e+43,2036870562768.1086,821712.7316698213,1.3540961500004716e+43
0345,191244719937613.97,161461.40010351967,9.171668358931226e+42,2856676842380.816,670484.28513293,2.988138196706506e+43
0346,281496188797849.3,161461.40010351967,2.086786133433599e+43,940150324620.8816,670484.28513293,4.7191607894054497e+42
0347,268217515957878.8,161461.40010351967,2.0990298468372855e+43,1086809559964.1991,519965.2706590242,5.0660289089334197e+42
0348,281496188797849.3,169883.6437197453,2.4713837946459957e+43,433941483097.26434,575625.5251117854,1.7260932085478443e+43
0349,210649396875692.94,161461.40010351967,1.3554588511240107e+43,2137710128460.7974,670484.28513293,3.0995820195878803e+43
0350,232022972548302.62,161461.40010351967,1.6309053378220146e+43,2354613237961.394,705458.4770241169,1.4895817738004655e+43
0351,268217515957878.8,161461.40010351967,2.299261838377882e+43,1318545080769.1057,637243.9927387064,6.807203874662304e+42
0352,191244719937613.97,161461.40010351967,1.2496856260327986e+43,3302305621475.7617,605651.6391000265,5.2961726626944855e+42
0353,255565221589118.44,169883.6437197453,2.4546155191092297e+43,1762005590804.9211,547088.0020280032,2.6895722264691797e+42
0354,200712692449977.34,169883.6437197453,1.5080005992621585e+43,3302305621475.7617,637243.9927387064,3.768001853859159e+42
0355,150197442425220.62,161461.40010351967,7.230451894694566e+42,3146530027665.9917,605651.6391000265,7.625261618842049e+42
0356,232022972548302.62,169883.6437197453,1.9048028235832448e+43,1524232201484.8955,742257.0130879642,2.9160645754387776e+42
0357,268217515957878.8,161461.40010351967,2.3094022078783504e+43,940150324620.8816,705458.4770241169,4.013398325513757e+41
0358,268217515957878.8,161461.40010351967,2.2797448571557184e+43,552532826553.0702,605651.6391000265,1.6968479520426667e+42
0359,281496188797849.3,169883.6437197453,2.7658147006134924e+43,940150324620.8816,469687.09846389916,1.3543158541466925e+42
0360,232022972548302.62,161461.40010351967,1.6366256376461427e+43,2354613237961.394,705458.4770241169,4.76203805765167e+42
0361,255565221589118.44,169883.6437197453,2.1599922568153693e+43,940150324620.8816,705458.4770241169,2.6467317554374615e+42
0362,191244719937613.97,161461.40010351967,1.0939445194599941e+43,4412955652750.838,519965.2706590242,1.8132238168525316e+42
0363,255565221589118.44,161461.40010351967,1.9959819345495443e+43,1318545080769.1057,519965.2706590242,1.3911852060853897e+41
0364,200712692449977.34,161461.40010351967,1.2281394377198254e+43,3465793214031.2837,637243.9927387064,1.3053683941305179e+43
0365,268217515957878.8,161461.40010351967,2.157512449953972e+43,1140614355428.725,637243.9927387064,1.1041665799509547e+42
0366,210649396875692.94,161461.40010351967,1.2956987019374924e+43,3302305621475.7617,605651.6391000265,1.5744111003942404e+42
0367,243509758311803.9,169883.6437197453,1.875020117868745e+43,1318545080769.1057,575625.5251117854,1.527556996727194e+42
0368,255565221589118.44,161461.40010351967,1.863821944819312e+43,1318545080769.1057,605651.6391000265,1.3304354643582752e+42
0369,243509758311803.9,161461.40010351967,1.7039089916960875e+43,1086809559964.1991,780975.0558280292,8.42038871697736e+41
0370,173627570011984.6,161461.40010351967,9.427299941627127e+42,2998102643988.239,605651.6391000265,1.0859755389808325e+43
0371,221078038775011.3,161461.40010351967,1.4192705046933413e+43,2593524457113.837,670484.28513293,5.999165814189123e+42
0372,173627570011984.6,169883.6437197453,9.432465496372278e+42,5353910364736.312,519965.2706590242,9.392209183812688e+42
0373,232022972548302.62,161461.40010351967,1.6180257525085182e+43,1762005590804.9211,780975.0558280292,1.9847756988966425e+42
0374,200712692449977.34,169883.6437197453,1.261878845664005e+43,1524232201484.8955,780975.0558280292,2.2232816119006985e+43
0375,243509758311803.9,161461.40010351967,1.685853644754234e+43,1383822431093.3665,742257.0130879642,3.673920393248183e+42
0376,255565221589118.44,161461.40010351967,1.8590389885272393e+43,552532826553.0702,705458.4770241169,2.4284160083016022e+42
0377,232022972548302.62,161461.40010351967,1.6237797674110206e+43,2593524457113.837,705458.4770241169,4.4686638181227133e+42
0378,295432250294043.8,169883.6437197453,2.857701979968427e+43,986694445859.3854,705458.4770241169,1.3568967470922327e+42
0379,243509758311803.9,161461.40010351967,1.9524842393680003e+43,2721922345840.4185,605651.6391000265,9.169397139421172e+42
0380,268217515957878.8,161461.40010351967,2.3248642631688403e+43,1197082870574.8118,575625.5251117854,2.015650498022059e+42
