Spec_File,OptUV_Radius_cm,OptUV_Temperature_K,OptUV_ChiSquare,SoftX_Radius_cm,SoftX_Temperature_K,SoftX_ChiSquare
0213,465542285604540.44,48094.56461168163,3.235473041700609e+40,2462412967391.7036,691913.6638317006,1.0925146951217238e+43
0214,707177313041143.1,48094.56461168163,9.176835988967725e+40,938328867685.6477,584205.2955044999,2.1531697336951683e+42
0215,663123774789698.0,46797.76678721456,1.0954393547636343e+40,1471943442667.867,715729.9497136263,2.942354733360559e+42
0216,730289707776296.1,45535.93517173839,5.127932509675841e+40,725471230180.6859,625115.1960956908,2.434583375080218e+42
0217,730289707776296.1,48094.56461168163,2.0211425675948466e+41,294814000000.0001,564765.5608154068,5.904479174426694e+41
0218,529451979097141.0,49427.297582481406,1.098533469060229e+41,2462412967391.7036,691913.6638317006,2.0705079502227776e+43
0219,621814547189458.4,45535.93517173839,4.2016499131628986e+40,2542891030606.955,715729.9497136263,1.7248277592628956e+43
0220,730289707776296.1,46797.76678721456,1.0636125120007712e+41,1425359001572.086,740366.0134130177,2.0754406627402345e+42
0221,642137064614263.0,45535.93517173839,1.2387759933183558e+41,3862752970003.271,564765.5608154068,2.671452062793388e+42
0222,684796385263151.5,48094.56461168163,2.178570572440872e+41,2625999326339.922,646632.2190966592,7.719757473837492e+41
0223,684796385263151.5,45535.93517173839,1.06433741044377e+40,2309017203911.472,715729.9497136263,7.353103768541181e+42
0224,754157475712119.9,45535.93517173839,1.327619165499639e+41,5867675935648.598,389222.6333479636,5.2402884628131644e+41
0225,754157475712119.9,44308.126953854226,8.177047576065221e+40,40408966604305.63,234281.9516818377,9.108908827687396e+35
0226,730289707776296.1,44308.126953854226,4.384788155688688e+40,1966042341572.603,476850.00108219223,2.438938886264596e+41
0227,642137064614263.0,44308.126953854226,1.3297065561118363e+40,2891979376341.5117,646632.2190966592,3.0615289821812685e+42
0228,684796385263151.5,45535.93517173839,3.404127346280235e+40,2165177213798.77,715729.9497136263,3.128346415983437e+42
